id,casualties,people_rescued,est_people_displaced
ci1714863,0,0,2
ci1714864,0,0,0
ci1714865,0,0,3
ci1714866,0,0,0
ci1714867,0,0,0
ci1714868,0,0,0
ci1714869,0,0,2
ci1714870,0,0,0
ci1714871,0,0,0
ci1714872,0,0,0
ci1714873,0,0,0
ci1714874,1,0,0
ci1714875,0,0,0
ci1714876,1,0,0
ci1714877,0,0,2
ci1714878,0,0,0
ci1714879,0,0,0
ci1714880,0,0,3
ci1714881,0,0,0
ci1714882,1,0,0
ci1714883,0,0,0
ci1714884,0,0,0
ci1714885,0,0,0
ci1714886,0,0,0
ci1714887,0,0,0
ci1714888,0,0,0
ci1714889,0,0,0
ci1714890,0,0,0
ci1714891,0,0,0
ci1714892,0,0,0
ci1714893,0,0,0
ci1714894,0,0,0
ci1714895,0,0,0
ci1714896,0,0,0
ci1714897,0,0,0
ci1714898,0,0,0
ci1714899,0,0,0
ci1714900,0,0,5
ci1714901,0,0,0
ci1714902,0,0,0
ci1714903,0,0,0
ci1714904,0,0,0
ci1714905,0,0,0
ci1714906,0,0,0
ci1714907,0,0,0
ci1714908,0,0,0
ci1714909,0,0,0
ci1714910,0,0,0
ci1714911,0,0,0
ci1714912,0,0,0
ci1714913,0,0,0
ci1714914,0,0,0
ci1714915,0,0,0
ci1714916,0,0,0
ci1714917,0,0,0
ci1714918,0,0,0
ci1714919,0,0,0
ci1714920,0,0,0
ci1714921,0,0,0
ci1714922,0,0,0
ci1714923,0,0,0
ci1714924,0,0,10
ci1714925,0,0,0
ci1714926,0,0,2
ci1714927,0,0,0
ci1714928,0,0,0
ci1714929,0,0,2
ci1714930,0,0,0
ci1714931,0,0,0
ci1714932,0,0,0
ci1714933,0,0,0
ci1714934,0,0,0
ci1714935,0,0,0
ci1714936,0,0,0
ci1714937,0,0,0
ci1714938,0,0,0
ci1714939,0,0,0
ci1714940,0,0,0
ci1714941,0,0,2
ci1714942,0,0,0
ci1714943,0,0,0
ci1714944,0,0,0
ci1714945,0,0,0
ci1714946,0,0,9
ci1714947,0,0,0
ci1714948,0,0,1
ci1714949,0,0,1
ci1714950,0,0,0
ci1714951,0,0,0
ci1714952,0,0,0
ci1714953,0,0,0
ci1714954,0,0,0
ci1714955,0,0,0
ci1714956,0,0,0
ci1714957,0,0,0
ci1714958,0,0,0
ci1714959,0,0,0
ci1714960,0,0,0
ci1714961,0,0,0
ci1714962,0,0,0
ci1714963,0,0,0
ci1714964,0,0,0
ci1714965,0,0,0
ci1714966,0,0,0
ci1714967,0,0,0
ci1714968,0,0,0
ci1714969,0,0,0
ci1714970,0,0,0
ci1714971,0,0,0
ci1714972,0,0,0
ci1714973,0,0,0
ci1714974,0,0,0
ci1714975,0,0,0
ci1714976,0,0,0
ci1714977,0,0,0
ci1714978,0,0,0
ci1714979,0,0,0
ci1714980,0,0,0
ci1714981,0,0,0
ci1714982,0,0,0
ci1714983,0,0,0
ci1714984,2,0,2
ci1714985,0,0,1
ci1714986,0,0,0
ci1714987,0,0,0
ci1714988,0,0,0
ci1714989,0,0,0
ci1714990,0,0,0
ci1714991,0,0,0
ci1714992,0,0,0
ci1714993,0,0,0
ci1714994,0,0,0
ci1714995,0,0,0
ci1714996,0,0,0
ci1714997,0,0,0
ci1714998,0,0,0
ci1714999,0,0,0
ci1715000,0,0,0
ci1715001,0,0,1
ci1715002,0,0,0
ci1715003,0,0,0
ci1715004,1,0,0
ci1715005,0,0,0
ci1715006,0,0,0
ci1715007,0,0,0
ci1715008,0,0,0
ci1715009,0,0,0
ci1715010,0,0,0
ci1715011,0,0,0
ci1715012,0,0,0
ci1715013,0,0,0
ci1715014,0,0,0
ci1715015,0,0,0
ci1715016,0,0,5
ci1715017,0,0,0
ci1715018,0,0,0
ci1715019,0,0,0
ci1715020,0,0,0
ci1715021,0,0,0
ci1715022,0,0,0
ci1715023,0,0,0
ci1715024,0,0,0
ci1715025,0,0,0
ci1715026,0,0,0
ci1715027,0,0,0
ci1715028,0,0,0
ci1715029,0,0,0
ci1715030,0,0,0
ci1715031,0,0,0
ci1715032,1,0,2
ci1715033,0,0,0
ci1715034,0,0,0
ci1715035,0,0,0
ci1715036,0,0,0
ci1715037,0,0,0
ci1715038,0,0,0
ci1715039,0,0,0
ci1715040,0,0,0
ci1715041,0,0,1
ci1715042,0,0,0
ci1715043,0,0,0
ci1715044,0,0,0
ci1715045,0,0,0
ci1715046,0,0,0
ci1715047,0,0,0
ci1715048,0,0,0
ci1715049,0,0,0
ci1715050,0,0,0
ci1715051,0,0,0
ci1715052,0,0,0
ci1715053,0,0,0
ci1715054,0,0,0
ci1715055,0,0,0
ci1715056,0,0,0
ci1715057,0,0,0
ci1715058,0,0,0
ci1715059,0,0,0
ci1715060,0,0,0
ci1715061,0,0,0
ci1715062,0,0,0
ci1715063,0,0,0
ci1715064,0,0,0
ci1715065,0,0,0
ci1715066,0,0,0
ci1715067,0,0,0
ci1715068,0,0,7
ci1715069,0,0,0
ci1715070,0,0,3
ci1715071,0,0,0
ci1715072,0,0,0
ci1715073,0,0,0
ci1715074,0,0,0
ci1715075,0,0,0
ci1715076,0,0,0
ci1715077,0,0,0
ci1715078,0,0,0
ci1715079,1,1,1
ci1715080,0,0,0
ci1715081,0,0,0
ci1715082,0,0,0
ci1715083,0,0,0
ci1715084,0,0,0
ci1715085,0,0,0
ci1715086,0,0,1
ci1715087,0,0,0
ci1715088,0,0,0
ci1715089,0,0,0
ci1715090,0,0,0
ci1715091,0,0,0
ci1715092,0,0,0
ci1715093,0,0,0
ci1715094,1,0,0
ci1715095,0,0,0
ci1715096,0,0,0
ci1715097,0,0,0
ci1715098,1,1,0
ci1715099,0,0,0
ci1715100,0,0,4
ci1715101,0,0,0
ci1715102,0,0,0
ci1715103,0,0,0
ci1715104,0,0,0
ci1715105,0,0,0
ci1715106,0,0,2
ci1715107,0,0,0
ci1715108,0,0,2
ci1715109,0,0,0
ci1715110,0,0,0
ci1715111,0,0,0
ci1715112,0,0,0
ci1715113,0,0,0
ci1715114,1,1,0
ci1715115,0,0,7
ci1715116,0,0,1
ci1715117,0,0,5
ci1715118,0,0,0
ci1715119,0,0,0
ci1715120,0,0,0
ci1715121,0,0,0
ci1715122,0,0,0
ci1715123,0,0,0
ci1715124,0,0,0
ci1715125,0,0,0
ci1715126,0,0,0
ci1715127,0,0,0
ci1715128,0,0,0
ci1715129,0,0,0
ci1715130,0,0,0
ci1715131,0,0,0
ci1715132,0,0,0
ci1715133,0,0,0
ci1715134,0,0,0
ci1715135,0,0,0
ci1715136,0,0,0
ci1715137,0,0,0
ci1715138,0,0,0
ci1715139,0,0,0
ci1715140,0,0,4
ci1715141,0,0,0
ci1715142,0,0,0
ci1715143,0,0,0
ci1715144,0,0,0
ci1715145,0,0,0
ci1715146,0,0,0
ci1715147,0,0,3
ci1715148,0,0,0
ci1715149,0,0,0
ci1715150,0,0,0
ci1715151,0,0,3
ci1715152,0,0,0
ci1715153,0,0,0
ci1715154,0,0,0
ci1715155,0,0,0
ci1715156,0,0,0
ci1715157,0,0,0
ci1715158,0,0,0
ci1715159,0,0,0
ci1715160,0,0,4
ci1715161,0,0,0
ci1715162,0,0,4
ci1715163,0,0,0
ci1715164,0,0,0
ci1715165,0,0,0
ci1715166,0,0,0
ci1715167,1,0,3
ci1715168,0,0,0
ci1715169,0,0,0
ci1715170,1,0,0
ci1715171,1,0,0
ci1715172,0,0,0
ci1715173,0,0,0
ci1715174,0,0,0
ci1715175,0,0,0
ci1715176,0,0,0
ci1715177,0,0,0
ci1715178,0,0,0
ci1715179,0,0,0
ci1715180,0,0,3
ci1715181,0,0,0
ci1715182,0,0,0
ci1715183,0,0,0
ci1715184,0,0,0
ci1715185,0,0,2
ci1715186,0,0,0
ci1715187,0,0,0
ci1715188,0,0,0
ci1715189,0,0,0
ci1715190,0,0,0
ci1715191,0,0,0
ci1715192,0,0,0
ci1715193,0,0,0
ci1715194,0,0,0
ci1715195,0,0,0
ci1715196,0,0,0
ci1715197,0,0,0
ci1715198,0,0,0
ci1715199,0,0,0
ci1715200,0,0,0
ci1715201,0,0,0
ci1715202,0,0,2
ci1715203,0,0,0
ci1715204,0,0,0
ci1715205,0,0,0
ci1715206,0,0,0
ci1715207,0,0,0
ci1715208,0,0,0
ci1715209,0,0,0
ci1715210,0,0,0
ci1715211,0,0,0
ci1715212,0,0,0
ci1715213,0,0,0
ci1715214,0,0,0
ci1715215,0,0,0
ci1715216,0,0,0
ci1715217,0,0,0
ci1715218,0,0,0
ci1715219,0,0,0
ci1715220,0,0,0
ci1715221,0,0,0
ci1715222,0,0,1
ci1715223,0,0,0
ci1715224,0,0,0
ci1715225,0,0,3
ci1715226,0,0,0
ci1715227,0,0,0
ci1715228,0,0,1
ci1715229,0,0,3
ci1715230,0,0,0
ci1715231,0,0,0
ci1715232,0,0,0
ci1715233,0,0,0
ci1715234,0,0,0
ci1715235,0,0,0
ci1715236,0,0,0
ci1715237,0,0,0
ci1715238,0,0,0
ci1715239,0,0,0
ci1715240,0,0,0
ci1715241,2,0,4
ci1715242,0,0,0
ci1715243,0,0,0
ci1715244,0,0,0
ci1715245,0,0,0
ci1715246,0,0,0
ci1715247,0,0,0
ci1715248,0,0,0
ci1715249,0,0,0
ci1715250,0,0,0
ci1715251,0,0,2
ci1715252,0,0,0
ci1715253,0,0,0
ci1715254,0,0,0
ci1715255,0,0,0
ci1715256,0,0,0
ci1715257,0,0,0
ci1715258,0,0,0
ci1715259,0,0,0
ci1715260,0,0,0
ci1715261,0,0,0
ci1715262,0,0,0
ci1715263,0,0,0
ci1715264,0,0,0
ci1715265,0,0,6
ci1715266,0,0,1
ci1715267,0,0,0
ci1715268,0,0,0
ci1715269,0,0,0
ci1715270,0,0,2
ci1715271,0,0,0
ci1715272,0,0,0
ci1715273,0,0,0
ci1715274,0,0,0
ci1715275,0,0,0
ci1715276,0,0,4
ci1715277,0,0,0
ci1715278,0,0,0
ci1715279,0,0,0
ci1715280,0,0,0
ci1715281,0,0,0
ci1715282,0,0,0
ci1715283,0,0,0
ci1715284,0,0,0
ci1715285,0,0,0
ci1715286,0,0,0
ci1715287,0,0,0
ci1715288,0,0,1
ci1715289,0,0,0
ci1715290,0,0,0
ci1715291,0,0,0
ci1715292,0,0,4
ci1715293,0,0,0
ci1715294,0,0,0
ci1715295,0,0,0
ci1715296,0,0,0
ci1715297,0,0,0
ci1715298,0,0,0
ci1715299,0,0,0
ci1715300,0,0,0
ci1715301,0,0,0
ci1715302,0,0,0
ci1715303,0,0,0
ci1715304,0,0,0
ci1715305,0,0,0
ci1715306,0,0,0
ci1715307,0,0,0
ci1715308,0,0,0
ci1715309,0,0,0
ci1715310,0,0,0
ci1715311,0,0,0
ci1715312,0,0,0
ci1715313,0,0,7
ci1715314,0,0,0
ci1715315,0,0,0
ci1715316,0,0,0
ci1715317,0,0,0
ci1715318,3,1,10
ci1715319,0,0,0
ci1715320,0,0,50
ci1715321,0,0,1
ci1715322,0,0,0
ci1715323,0,0,2
ci1715324,0,0,0
ci1715325,0,0,0
ci1715326,0,0,0
ci1715327,0,0,0
ci1715328,0,0,0
ci1715329,0,0,0
ci1715330,0,0,0
ci1715331,0,0,0
ci1715332,0,0,0
ci1715333,0,0,0
ci1715334,0,0,0
ci1715335,0,0,0
ci1715336,0,0,0
ci1715337,0,0,0
ci1715338,0,0,3
ci1715339,0,0,0
ci1715340,0,0,15
ci1715341,0,0,0
ci1715342,0,0,0
ci1715343,0,0,0
ci1715344,0,0,0
ci1715345,0,0,0
ci1715346,0,0,0
ci1715347,0,0,0
ci1715348,0,0,0
ci1715349,0,0,0
ci1715350,0,0,0
ci1715351,0,0,0
ci1715352,0,0,3
ci1715353,0,0,0
ci1715354,0,0,1
ci1715355,0,0,0
ci1715356,0,0,0
ci1715357,0,0,0
ci1715358,0,0,0
ci1715359,0,0,0
ci1715360,0,0,0
ci1715361,0,0,1
ci1715362,0,0,0
ci1715363,0,0,0
ci1715364,0,0,0
ci1715365,0,0,0
ci1715366,0,0,0
ci1715367,0,0,0
ci1715368,0,0,0
ci1715369,0,0,0
ci1715370,0,0,0
ci1715371,0,0,0
ci1715372,0,0,0
ci1715373,0,0,0
ci1715374,0,0,0
ci1715375,0,0,4
ci1715376,0,0,0
ci1715377,0,0,0
ci1715378,0,0,0
ci1715379,0,0,0
ci1715380,2,0,0
ci1715381,0,0,0
ci1715382,0,0,0
ci1715383,0,0,3
ci1715384,0,0,0
ci1715385,0,0,0
ci1715386,0,0,0
ci1715387,0,0,0
ci1715388,0,0,0
ci1715389,0,0,0
ci1715390,0,0,0
ci1715391,0,0,0
ci1715392,0,0,0
ci1715393,0,0,0
ci1715394,0,0,0
ci1715395,0,0,0
ci1715396,0,0,0
ci1715397,0,0,0
ci1715398,0,0,0
ci1715399,0,0,0
ci1715400,0,0,1
ci1715401,0,0,0
ci1715402,1,1,1
ci1715403,1,0,0
ci1715404,0,0,0
ci1715405,0,0,0
ci1715406,0,0,0
ci1715407,0,0,0
ci1715408,0,0,0
ci1715409,0,0,0
ci1715410,0,0,17
ci1715411,0,0,0
ci1715412,0,0,0
ci1715413,0,0,0
ci1715414,0,0,0
ci1715415,0,0,0
ci1715416,0,0,0
ci1715417,0,0,0
ci1715418,0,0,0
ci1715419,0,0,0
ci1715420,0,0,0
ci1715421,0,0,0
ci1715422,0,0,0
ci1715423,0,0,0
ci1715424,0,0,0
ci1715425,0,0,0
ci1715426,0,0,6
ci1715427,0,0,0
ci1715428,0,0,0
ci1715429,0,0,0
ci1715430,0,0,0
ci1715431,0,0,0
ci1715432,0,0,0
ci1715433,0,0,0
ci1715434,0,0,0
ci1715435,0,0,6
ci1715436,0,0,20
ci1715437,0,0,0
ci1715438,0,0,0
ci1715439,0,0,0
ci1715440,0,0,0
ci1715441,0,0,0
ci1715442,0,0,0
ci1715443,0,0,0
ci1715444,0,0,0
ci1715445,0,0,0
ci1715446,0,0,0
ci1715447,1,0,0
ci1715448,0,0,0
ci1715449,0,0,0
ci1715450,0,0,0
ci1715451,0,0,2
ci1715452,0,0,0
ci1715453,0,0,0
ci1715454,0,0,0
ci1715455,0,0,0
ci1715456,0,0,0
ci1715457,0,0,0
ci1715458,0,0,0
ci1715459,0,0,0
ci1715460,0,0,0
ci1715461,0,0,0
ci1715462,0,0,0
ci1715463,0,0,0
ci1715464,0,0,0
ci1715465,0,0,0
ci1715466,0,0,5
ci1715467,0,0,0
ci1715468,0,0,0
ci1715469,0,0,0
ci1715470,0,0,0
ci1715471,0,0,0
ci1715472,0,0,5
ci1715473,0,0,8
ci1715474,0,0,0
ci1715475,0,0,0
ci1715476,0,0,0
ci1715477,0,0,0
ci1715478,0,0,0
ci1715479,0,0,0
ci1715480,0,0,0
ci1715481,0,0,0
ci1715482,0,0,0
ci1715483,0,0,0
ci1715484,0,0,0
ci1715485,0,0,0
ci1715486,0,0,0
ci1715487,0,0,0
ci1715488,0,0,0
ci1715489,0,0,1
ci1715490,0,0,0
ci1715491,0,0,0
ci1715492,0,0,0
ci1715493,0,0,0
ci1715494,0,0,0
ci1715495,0,0,0
ci1715496,1,0,0
ci1715497,0,0,0
ci1715498,1,0,7
ci1715499,0,0,0
ci1715500,0,0,0
ci1715501,0,0,0
ci1715502,0,0,0
ci1715503,0,0,0
ci1715504,0,0,0
ci1715505,0,0,0
ci1715506,0,0,0
ci1715507,0,0,0
ci1715508,1,0,0
ci1715509,0,0,0
ci1715510,0,0,0
ci1715511,0,0,0
ci1715512,0,0,1
ci1715513,0,0,0
ci1715514,0,0,0
ci1715515,0,0,0
ci1715516,2,0,0
ci1715517,0,0,0
ci1715518,0,0,0
ci1715519,0,0,0
ci1715520,0,0,1
ci1715521,0,0,0
ci1715522,0,0,0
ci1715523,0,0,8
ci1715524,0,0,0
ci1715525,0,0,0
ci1715526,0,0,0
ci1715527,0,0,0
ci1715528,0,0,0
ci1715529,0,0,0
ci1715530,0,0,0
ci1715531,0,0,0
ci1715532,0,0,0
ci1715533,0,0,0
ci1715534,0,0,1
ci1715535,0,0,1
ci1715536,0,0,500
ci1715537,0,0,0
ci1715538,0,0,3
ci1715539,0,0,0
ci1715540,0,0,0
ci1715541,0,0,0
ci1715542,0,0,3
ci1715543,2,0,0
ci1715544,0,0,0
ci1715545,0,0,0
ci1715546,0,0,0
ci1715547,0,0,0
ci1715548,0,0,0
ci1715549,0,0,0
ci1715550,0,0,0
ci1715551,0,0,0
ci1715552,0,0,0
ci1715553,0,0,0
ci1715554,0,0,0
ci1715555,0,0,0
ci1715556,0,0,0
ci1715557,0,0,0
ci1715558,0,0,0
ci1715559,0,0,0
ci1715560,0,0,1
ci1715561,0,0,0
ci1715562,0,0,0
ci1715563,0,0,0
ci1715564,0,0,0
ci1715565,0,0,0
ci1715566,0,0,0
ci1715567,0,0,0
ci1715568,0,0,0
ci1715569,0,0,4
ci1715570,1,0,1
ci1715571,0,0,0
ci1715572,0,0,0
ci1715573,0,0,0
ci1715574,0,0,0
ci1715575,0,0,0
ci1715576,0,0,0
ci1715577,0,0,0
ci1715578,0,0,0
ci1715579,0,0,0
ci1715580,0,0,0
ci1715581,0,0,0
ci1715582,0,0,0
ci1715583,0,0,0
ci1715584,0,0,0
ci1715585,0,0,0
ci1715586,0,0,0
ci1715587,0,0,0
ci1715588,0,0,0
ci1715589,0,0,0
ci1715590,0,0,0
ci1715591,0,0,0
ci1715592,0,0,0
ci1715593,0,0,0
ci1715594,0,0,0
ci1715595,2,1,2
ci1715596,0,0,0
ci1715597,0,0,0
ci1715598,0,0,0
ci1715599,0,0,0
ci1715600,0,0,0
ci1715601,0,0,0
ci1715602,0,0,0
ci1715603,0,0,0
ci1715604,0,0,0
ci1715605,0,0,0
ci1715606,0,0,1
ci1715607,0,0,0
ci1715608,0,0,0
ci1715609,0,0,0
ci1715610,0,0,0
ci1715611,0,0,0
ci1715612,0,0,0
ci1715613,0,0,0
ci1715614,0,0,0
ci1715615,0,0,0
ci1715616,2,0,0
ci1715617,0,0,50
ci1715618,0,0,0
ci1715619,0,0,0
ci1715620,0,0,2
ci1715621,3,3,4
ci1715622,0,0,0
ci1715623,0,0,0
ci1715624,0,0,0
ci1715625,0,0,0
ci1715626,0,0,0
ci1715627,0,0,0
ci1715628,0,0,0
ci1715629,0,0,3
ci1715630,0,0,0
ci1715631,0,0,3
ci1715632,2,0,5
ci1715633,0,0,0
ci1715634,0,0,0
ci1715635,0,0,0
ci1715636,0,0,0
ci1715637,0,0,0
ci1715638,0,0,0
ci1715639,0,0,0
ci1715640,0,0,0
ci1715641,0,0,0
ci1715642,0,0,0
ci1715643,0,0,0
ci1715644,0,0,0
ci1715645,0,0,0
ci1715646,0,0,0
ci1715647,0,0,0
ci1715648,0,0,0
ci1715649,0,0,0
ci1715650,0,0,0
ci1715651,0,0,0
ci1715652,0,0,0
ci1715653,0,0,20
ci1715654,1,0,5
ci1715655,0,0,0
ci1715656,0,0,0
ci1715657,0,0,0
ci1715658,0,0,0
ci1715659,0,0,0
ci1715660,0,0,0
ci1715661,0,0,0
ci1715662,0,0,0
ci1715663,0,0,0
ci1715664,0,0,0
ci1715665,0,0,0
ci1715666,0,0,0
ci1715667,0,0,0
ci1715668,0,0,0
ci1715669,0,0,0
ci1715670,0,0,0
ci1715671,0,0,2
ci1715672,0,0,0
ci1715673,0,0,0
ci1715674,0,0,0
ci1715675,0,0,0
ci1715676,0,0,1
ci1715677,0,0,0
ci1715678,0,0,0
ci1715679,0,0,2
ci1715680,0,0,0
ci1715681,0,0,0
ci1715682,0,0,0
ci1715683,0,0,0
ci1715684,0,0,0
ci1715685,0,0,0
ci1715686,0,0,0
ci1715687,0,0,0
ci1715688,0,0,997
ci1715689,0,0,0
ci1715690,0,0,0
ci1715691,1,0,4
ci1715692,0,0,0
ci1715693,0,0,0
ci1715694,0,0,0
ci1715695,0,0,0
ci1715696,0,0,0
ci1715697,0,0,0
ci1715698,0,0,0
ci1715699,0,0,0
ci1715700,0,0,0
ci1715701,0,0,997
ci1715702,0,0,0
ci1715703,0,0,0
ci1715704,0,0,0
ci1715705,0,0,0
ci1715706,0,0,0
ci1715707,0,0,0
ci1715708,0,0,0
ci1715709,0,0,0
ci1715710,0,0,1
ci1715711,0,0,6
ci1715712,0,0,0
ci1715713,1,0,1
ci1715714,0,0,0
ci1715715,0,0,0
ci1715716,0,0,0
ci1715717,0,0,0
ci1715718,0,0,0
ci1715719,0,0,0
ci1715720,1,0,4
ci1715721,0,0,0
ci1715722,1,0,1
ci1715723,0,0,0
ci1715724,0,0,0
ci1715725,0,0,0
ci1715726,0,0,0
ci1715727,0,0,0
ci1715728,0,0,0
ci1715729,0,0,0
ci1715730,0,0,0
ci1715731,0,0,0
ci1715732,0,0,0
ci1715733,0,0,0
ci1715734,0,0,0
ci1715735,0,0,0
ci1715736,0,0,0
ci1715737,0,0,0
ci1715738,0,0,0
ci1715739,0,0,0
ci1715740,0,0,0
ci1715741,0,0,0
ci1715742,0,0,80
ci1715743,0,0,0
ci1715744,0,0,0
ci1715745,0,0,3
ci1715746,0,0,0
ci1715747,0,0,0
ci1715748,0,0,0
ci1715749,1,0,0
ci1715750,0,0,0
ci1715751,0,0,3
ci1715752,0,0,0
ci1715753,0,0,0
ci1715754,0,0,0
ci1715755,0,0,0
ci1715756,0,0,0
ci1715757,0,0,0
ci1715758,0,0,4
ci1715759,0,0,0
ci1715760,0,0,0
ci1715761,0,0,0
ci1715762,0,0,0
ci1715763,0,0,1
ci1715764,0,0,0
ci1715765,1,0,0
ci1715766,0,0,0
ci1715767,0,0,0
ci1715768,0,0,0
ci1715769,0,0,0
ci1715770,0,0,3
ci1715771,0,0,0
ci1715772,0,0,0
ci1715773,0,0,0
ci1715774,0,0,0
ci1715775,0,0,0
ci1715776,0,0,0
ci1715777,0,0,0
ci1715778,0,1,50
ci1715779,0,0,0
ci1715780,0,0,0
ci1715781,0,0,0
ci1715782,0,0,1
ci1715783,0,0,0
ci1715784,0,0,0
ci1715785,0,0,0
ci1715786,0,0,0
ci1715787,0,0,0
ci1715788,0,0,0
ci1715789,0,0,0
ci1715790,0,0,0
ci1715791,0,0,0
ci1715792,1,0,1
ci1715793,0,0,0
ci1715794,0,0,0
ci1715795,0,0,0
ci1715796,0,0,0
ci1715797,0,0,0
ci1715798,0,0,0
ci1715799,0,0,2
ci1715800,0,0,6
ci1715801,0,0,0
ci1715802,0,0,0
ci1715803,0,0,0
ci1715804,0,0,0
ci1715805,0,0,0
ci1715806,0,0,0
ci1715807,0,0,0
ci1715808,0,0,0
ci1715809,0,0,0
ci1715810,0,0,0
ci1715811,0,0,0
ci1715812,0,0,0
ci1715813,0,0,0
ci1715814,0,0,0
ci1715815,0,0,0
ci1715816,0,0,0
ci1715817,0,0,0
ci1715818,0,0,997
ci1715819,0,0,0
ci1715820,0,0,0
ci1715821,0,0,0
ci1715822,0,0,0
ci1715823,0,0,0
ci1715824,0,0,0
ci1715825,0,0,0
ci1715826,0,0,997
ci1715827,0,0,0
ci1715828,0,0,0
ci1715829,0,0,0
ci1715830,0,0,0
ci1715831,0,0,0
ci1715832,0,0,0
ci1715833,0,0,0
ci1715834,0,0,0
ci1715835,0,0,0
ci1715836,0,0,0
ci1715837,0,0,2
ci1715838,0,0,4
ci1715839,0,0,0
ci1715840,0,0,0
ci1715841,0,0,0
ci1715842,0,0,0
ci1715843,0,0,0
ci1715844,0,0,0
ci1715845,0,0,0
ci1715846,0,0,0
ci1715847,0,0,0
ci1715848,0,0,0
ci1715849,0,0,0
ci1715850,0,0,0
ci1715851,0,0,0
ci1715852,0,0,0
ci1715853,0,0,0
ci1715854,0,0,2
ci1715855,0,0,0
ci1715856,0,0,0
ci1715857,0,0,0
ci1715858,0,0,0
ci1715859,0,0,0
ci1715860,0,0,0
ci1715861,0,0,0
ci1715862,0,0,0
ci1715863,0,0,0
ci1715864,0,0,0
ci1715865,0,0,0
ci1715866,0,0,0
ci1715867,0,0,0
ci1715868,0,0,0
ci1715869,0,0,0
ci1715870,0,0,0
ci1715871,0,0,0
ci1715872,0,0,0
ci1715873,0,0,0
ci1715874,0,0,0
ci1715875,0,0,0
ci1715876,1,0,0
ci1715877,0,0,0
ci1715878,0,0,3
ci1715879,0,0,0
ci1715880,0,0,0
ci1715881,0,0,0
ci1715882,0,0,0
ci1715883,0,0,0
ci1715884,0,0,0
ci1715885,0,0,80
ci1715886,0,0,0
ci1715887,0,0,0
ci1715888,0,0,0
ci1715889,0,0,0
ci1715890,0,0,0
ci1715891,0,0,0
ci1715892,0,0,0
ci1715893,0,0,1
ci1715894,0,0,2
ci1715895,0,0,0
ci1715896,0,0,0
ci1715897,0,0,0
ci1715898,1,1,2
ci1715899,0,0,0
ci1715900,0,0,0
ci1715901,0,0,0
ci1715902,0,0,0
ci1715903,0,0,0
ci1715904,0,0,0
ci1715905,0,0,0
ci1715906,0,0,0
ci1715907,0,0,0
ci1715908,0,0,0
ci1715909,0,0,0
ci1715910,0,0,0
ci1715911,0,0,0
ci1715912,0,0,0
ci1715913,0,0,0
ci1715914,0,0,0
ci1715915,0,0,0
ci1715916,0,0,0
ci1715917,0,0,0
ci1715918,0,0,0
ci1715919,0,0,3
ci1715920,0,0,0
ci1715921,0,0,0
ci1715922,0,0,0
ci1715923,0,0,0
ci1715924,0,0,0
ci1715925,0,0,0
ci1715926,0,0,0
ci1715927,0,0,0
ci1715928,0,0,0
ci1715929,0,0,0
ci1715930,0,0,0
ci1715931,0,0,0
ci1715932,0,0,1
ci1715933,0,0,0
ci1715934,0,0,0
ci1715935,0,0,0
ci1715936,0,0,0
ci1715937,0,0,0
ci1715938,0,0,0
ci1715939,0,0,0
ci1715940,0,0,0
ci1715941,1,0,2
ci1715942,0,0,0
ci1715943,0,0,0
ci1715944,0,0,0
ci1715945,0,0,0
ci1715946,0,0,0
ci1715947,0,0,0
ci1715948,1,0,6
ci1715949,0,0,0
ci1715950,0,0,0
ci1715951,0,0,0
ci1715952,1,1,1
ci1715953,0,0,0
ci1715954,0,0,0
ci1715955,0,0,0
ci1715956,0,0,0
ci1715957,0,0,0
ci1715958,0,0,2
ci1715959,0,0,0
ci1715960,0,0,0
ci1715961,0,0,0
ci1715962,0,0,0
ci1715963,0,0,0
ci1715964,0,0,0
ci1715965,0,0,0
ci1715966,0,0,0
ci1715967,0,0,0
ci1715968,0,0,0
ci1715969,0,0,0
ci1715970,0,0,5
ci1715971,0,0,0
ci1715972,0,0,0
ci1715973,0,0,0
ci1715974,0,0,997
ci1715975,0,0,0
ci1715976,0,0,4
ci1715977,0,0,1
ci1715978,0,0,2
ci1715979,0,0,0
ci1715980,0,0,0
ci1715981,0,0,0
ci1715982,0,0,0
ci1715983,0,0,0
ci1715984,0,0,0
ci1715985,0,0,0
ci1715986,0,0,0
ci1715987,0,0,0
ci1715988,0,0,0
ci1715989,0,0,0
ci1715990,0,0,0
ci1715991,1,0,3
ci1715992,0,0,0
ci1715993,0,0,0
ci1715994,0,0,0
ci1715995,0,0,0
ci1715996,0,0,0
ci1715997,0,0,0
ci1715998,0,0,0
ci1715999,0,0,0
ci1716000,0,0,0
ci1716001,0,0,0
ci1716002,0,0,0
ci1716003,0,0,0
ci1716004,0,0,0
ci1716005,0,0,13
ci1716006,0,0,0
ci1716007,0,0,0
ci1716008,0,0,0
ci1716009,0,0,0
ci1716010,0,0,0
ci1716011,0,0,0
ci1716012,0,0,0
ci1716013,0,0,1
ci1716014,0,0,0
ci1716015,0,0,2
ci1716016,0,0,0
ci1716017,0,0,0
ci1716018,0,0,0
ci1716019,0,0,0
ci1716020,0,0,0
ci1716021,0,0,0
ci1716022,0,0,0
ci1716023,0,0,0
ci1716024,0,0,0
ci1716025,0,0,0
ci1716026,0,0,0
ci1716027,0,0,0
