id,area_of_origin,level_of_origin,exposures,extent_of_fire,final_incident_type,ignition_source,material_first_ignited,possible_cause,smoke_spread,Status_of_Fire_On_Arrival
fr1713662,99,,,,1,999,99,99,,7
fr1713663,81,,,,1,81,43,52,,7
fr1713664,,,,,3,,,,,
fr1713665,,,,,3,,,,,
fr1713666,44,B01,,2,1,71,46,45,2,1
fr1713667,89,999,,1,1,77,47,1,99,7
fr1713668,60,001,,1,1,72,55,50,2,2
fr1713669,21,009,,1,1,53,43,52,2,1
fr1713670,83,,,,1,107,41,50,,7
fr1713671,62,996,,1,1,72,16,47,7,1
fr1713672,24,001,,2,1,12,54,99,4,1
fr1713673,,,,,3,,,,,
fr1713674,81,,,,1,85,47,12,,7
fr1713675,,,,,3,,,,,
fr1713676,,,,,3,,,,,
fr1713677,24,022,,2,1,13,74,60,4,1
fr1713678,,,,,3,,,,,
fr1713679,73,999,,1,1,79,97,45,99,1
fr1713680,52,B01,,1,1,48,43,28,2,1
fr1713681,32,001,,7,1,28,39,52,7,3
fr1713682,,,,,3,,,,,
fr1713683,,,,,3,,,,,
fr1713684,,,,,3,,,,,
fr1713685,81,,,,1,82,99,51,,7
fr1713686,,,,,3,,,,,
fr1713687,81,,,,1,82,99,51,,5
fr1713688,24,B01,,3,1,11,74,44,8,3
fr1713689,,,,,3,,,,,
fr1713690,24,007,,1,1,11,41,50,3,1
fr1713691,,,,,3,,,,,
fr1713692,,,,,3,,,,,
fr1713693,24,001,,2,1,11,74,44,4,1
fr1713694,24,,,,1,92,14,20,,3
fr1713695,24,B01,,2,1,11,23,44,8,3
fr1713696,,,,,3,,,,,
fr1713697,81,,,,1,999,99,12,,7
fr1713698,,,,,3,,,,,
fr1713699,22,002,,2,1,55,29,44,4,9
fr1713700,,,,,3,,,,,
fr1713701,,,,,3,,,,,
fr1713702,,,,,3,,,,,
fr1713703,,,,,3,,,,,
fr1713704,71,,,,1,71,51,98,,3
fr1713705,79,,,,1,73,55,46,,3
fr1713706,44,001,,9,1,999,46,98,9,4
fr1713707,,,,,3,,,,,
fr1713708,,,,,3,,,,,
fr1713709,,,,,3,,,,,
fr1713710,99,,,,1,999,99,99,,7
fr1713711,,,,,3,,,,,
fr1713712,64,010,,1,1,71,56,45,2,4
fr1713713,,,,,3,,,,,
fr1713714,,,,,3,,,,,
fr1713715,24,038,,2,1,11,56,60,4,2
fr1713716,81,,,,1,81,47,51,,3
fr1713717,,,,,3,,,,,
fr1713718,,,,,3,,,,,
fr1713719,,,,,3,,,,,
fr1713720,,,,,3,,,,,
fr1713721,,,,,3,,,,,
fr1713722,23,006,,1,1,999,56,99,2,1
fr1713723,24,034,,2,1,11,97,60,3,2
fr1713724,64,017,,1,1,71,99,45,9,2
fr1713725,75,,,,1,79,46,99,,3
fr1713726,99,,,,1,999,47,99,,4
fr1713727,,,,,3,,,,,
fr1713728,,,,,3,,,,,
fr1713729,81,,,,1,81,43,51,,4
fr1713730,24,010,,2,1,71,46,45,2,1
fr1713731,24,012,,1,1,11,74,50,2,1
fr1713732,81,,,,1,999,16,99,,7
fr1713733,,,,,3,,,,,
fr1713734,89,997,,1,1,999,48,98,2,3
fr1713735,,,,,3,,,,,
fr1713736,,,,,3,,,,,
fr1713737,,,,,1,,,,,
fr1713738,,,,,3,,,,,
fr1713739,,,,,3,,,,,
fr1713740,86,,,,1,81,43,52,,2
fr1713741,,,,,3,,,,,
fr1713742,,,,,3,,,,,
fr1713743,39,001,,3,1,28,43,52,4,3
fr1713744,,,,,3,,,,,
fr1713745,,,,,3,,,,,
fr1713746,97,,,,1,81,99,99,,4
fr1713747,,,,,3,,,,,
fr1713748,86,,,,1,81,54,99,,7
fr1713749,22,002,,7,1,76,99,1,8,5
fr1713750,,,,,3,,,,,
fr1713751,25,004,,1,1,34,46,46,4,1
fr1713752,81,,,,1,81,97,60,,4
fr1713753,,,,,3,,,,,
fr1713754,72,002,,2,1,71,97,60,2,1
fr1713755,99,,,,1,98,99,99,,7
fr1713756,,,,,3,,,,,
fr1713757,99,,,,1,999,48,99,,7
fr1713758,64,003,1,9,1,71,11,45,10,4
fr1713759,22,002,,2,1,95,97,52,4,1
fr1713760,24,001,,2,1,11,74,60,8,2
fr1713761,63,,,,1,11,55,99,,1
fr1713762,24,018,,2,1,11,74,44,4,3
fr1713763,74,001,,2,1,999,99,52,3,3
fr1713764,,,,,3,,,,,
fr1713765,97,999,,1,1,999,99,99,2,7
fr1713766,,,,,3,,,,,
fr1713767,42,001,,2,1,26,43,52,4,3
fr1713768,,,,,3,,,,,
fr1713769,,,,,3,,,,,
fr1713770,,,,,3,,,,,
fr1713771,21,001,,2,1,36,55,60,4,2
fr1713772,19,001,,1,1,999,14,99,2,2
fr1713773,24,001,,2,1,11,74,44,4,1
fr1713774,,,,,3,,,,,
fr1713775,99,,1,,1,999,99,99,,7
fr1713776,87,,,,1,999,46,99,,3
fr1713777,24,002,,2,1,11,99,60,3,9
fr1713778,89,,,,1,999,99,99,,4
fr1713779,,,,,3,,,,,
fr1713780,,,,,3,,,,,
fr1713781,,,,,3,,,,,
fr1713782,,,,,3,,,,,
fr1713783,87,,,,1,81,43,52,,1
fr1713784,,,,,3,,,,,
fr1713785,,,,,3,,,,,
fr1713786,81,001,,1,1,82,54,51,2,4
fr1713787,81,,,,1,999,47,99,,4
fr1713788,,,,,3,,,,,
fr1713789,,,,,3,,,,,
fr1713790,21,B01,,1,1,71,21,47,4,2
fr1713791,72,,1,,1,14,79,28,,4
fr1713792,,,,,2,,,,,
fr1713793,50,B01,,3,1,999,57,46,6,3
fr1713794,,,,,3,,,,,
fr1713795,22,004,,1,1,71,32,50,4,1
fr1713796,,,,,3,,,,,
fr1713797,,,,,3,,,,,
fr1713798,81,,,,1,82,47,12,,4
fr1713799,,,,,3,,,,,
fr1713800,24,001,,2,1,19,99,44,8,2
fr1713801,21,002,,1,1,76,35,46,3,1
fr1713802,24,001,,1,1,11,74,44,4,1
fr1713803,,,,,1,,,,,
fr1713804,13,011,,1,1,999,46,99,7,1
fr1713805,81,,,,1,999,99,99,,4
fr1713806,,,,,3,,,,,
fr1713807,11,999,,1,1,29,99,52,2,3
fr1713808,,,,,3,,,,,
fr1713809,65,001,,1,1,71,16,45,2,1
fr1713810,,,,,3,,,,,
fr1713811,,,,,3,,,,,
fr1713812,99,,,,1,999,99,99,,3
fr1713813,83,,,,1,81,97,52,,7
fr1713814,64,020,,2,1,71,54,45,2,2
fr1713815,79,,,,1,20,55,98,,3
fr1713816,27,B01,,1,1,43,97,28,8,2
fr1713817,75,,,,1,999,97,99,,4
fr1713818,45,001,,2,1,26,55,52,3,3
fr1713819,81,,,,1,81,97,52,,4
fr1713820,27,001,4,3,1,43,48,20,6,8
fr1713821,24,001,,1,1,16,62,20,99,1
fr1713822,,,,,3,,,,,
fr1713823,,,,,3,,,,,
fr1713824,28,001,1,11,1,77,97,1,10,7
fr1713825,71,,,,1,106,99,1,,3
fr1713826,84,001,,4,1,30,71,47,8,3
fr1713827,,,,,3,,,,,
fr1713828,62,001,,3,1,72,14,47,8,7
fr1713829,,,,,1,,,,,
fr1713830,25,003,,2,1,51,33,46,4,1
fr1713831,,,,,3,,,,,
fr1713832,81,,,,1,81,47,98,,7
fr1713833,89,,,,1,999,99,99,,7
fr1713834,86,,,,1,81,97,12,,4
fr1713835,,,,,3,,,,,
fr1713836,79,,,,1,77,56,3,,4
fr1713837,,,,,3,,,,,
fr1713838,81,,,,1,82,99,98,,4
fr1713839,89,B02,,1,1,999,99,1,3,2
fr1713840,49,B01,,2,1,23,56,52,4,2
fr1713841,44,998,,1,1,999,46,99,7,1
fr1713842,86,,,,1,999,99,1,,4
fr1713843,,,,,3,,,,,
fr1713844,73,001,,1,1,999,47,1,9,3
fr1713845,44,,,,1,999,46,45,,4
fr1713846,75,,,,1,92,46,3,,4
fr1713847,,,,,3,,,,,
fr1713848,12,B01,,2,1,999,56,99,7,1
fr1713849,87,,,,1,999,96,99,,3
fr1713850,81,997,,1,1,999,99,99,99,7
fr1713851,49,001,,2,1,24,43,52,3,2
fr1713852,42,001,,2,1,55,48,46,2,5
fr1713853,24,B01,,2,1,11,54,60,7,3
fr1713854,,,,,3,,,,,
fr1713855,,,,,3,,,,,
fr1713856,89,,,,1,999,47,99,,7
fr1713857,81,,,,1,999,99,99,,5
fr1713858,73,,,,1,82,47,44,,3
fr1713859,,,,,3,,,,,
fr1713860,,,,,3,,,,,
fr1713861,,,,,3,,,,,
fr1713862,,,,,3,,,,,
fr1713863,,,,,3,,,,,
fr1713864,24,013,,2,1,11,74,47,2,1
fr1713865,,,,,3,,,,,
fr1713866,75,001,2,11,1,79,46,47,99,4
fr1713867,64,028,,1,1,71,97,45,9,4
fr1713868,73,,,,1,9990,990,1,,7
fr1713869,27,017,,1,1,43,54,60,2,1
fr1713870,50,B01,,1,1,71,54,47,2,1
fr1713871,64,008,,2,1,71,41,45,2,1
fr1713872,,,,,3,,,,,
fr1713873,,,,,3,,,,,
fr1713874,,,,,3,,,,,
fr1713875,52,B01,,1,1,84,97,51,7,2
fr1713876,81,,,,1,85,47,12,,3
fr1713877,46,001,,1,1,47,99,51,2,3
fr1713878,,,,,3,,,,,
fr1713879,75,001,,1,1,71,21,45,2,4
fr1713880,21,997,,1,1,999,31,99,3,3
fr1713881,22,002,,2,1,28,32,52,4,4
fr1713882,24,B01,,3,1,11,99,44,8,3
fr1713883,31,001,,1,1,999,55,98,2,1
fr1713884,11,001,,1,1,83,16,52,2,2
fr1713885,,,,,1,,,,,
fr1713886,44,,,,1,999,99,99,,4
fr1713887,,,,,3,,,,,
fr1713888,81,,,,1,81,47,51,,3
fr1713889,83,,,,1,999,43,52,,4
fr1713890,24,002,,1,1,16,74,20,8,1
fr1713891,,,,,3,,,,,
fr1713892,,,,,3,,,,,
fr1713893,,,,,3,,,,,
fr1713894,,,,,3,,,,,
fr1713895,,,,,3,,,,,
fr1713896,,,,,3,,,,,
fr1713897,,,,,3,,,,,
fr1713898,75,001,,2,1,98,99,99,3,3
fr1713899,,,,,3,,,,,
fr1713900,81,,,,1,999,99,99,,4
fr1713901,30,001,,2,1,999,99,99,3,3
fr1713902,24,001,,1,1,12,97,44,4,3
fr1713903,,,,,3,,,,,
fr1713904,75,,,,1,999,99,99,,3
fr1713905,,,,,3,,,,,
fr1713906,71,001,,1,2,92,73,47,99,1
fr1713907,44,,,,1,999,99,98,,3
fr1713908,24,002,,1,1,12,54,28,99,1
fr1713909,21,001,,3,1,999,21,99,7,3
fr1713910,,,,,3,,,,,
fr1713911,24,002,,1,1,11,74,60,5,2
fr1713912,39,001,,1,1,999,46,98,8,2
fr1713913,27,B01,,2,1,43,97,99,3,2
fr1713914,82,,,,1,82,47,51,,4
fr1713915,22,001,,2,1,56,32,11,8,3
fr1713916,,,,,3,,,,,
fr1713917,,,,,3,,,,,
fr1713918,24,001,,2,1,11,56,60,7,3
fr1713919,,,,,3,,,,,
fr1713920,,,,,3,,,,,
fr1713921,,,,,3,,,,,
fr1713922,24,002,,2,1,11,74,44,4,1
fr1713923,81,,,,1,999,99,99,,7
fr1713924,,,,,3,,,,,
fr1713925,58,001,,2,1,84,19,51,4,3
fr1713926,,,,,3,,,,,
fr1713927,,,,,3,,,,,
fr1713928,,,,,3,,,,,
fr1713929,,,,,3,,,,,
fr1713930,,,,,3,,,,,
fr1713931,24,002,,2,1,11,74,44,4,2
fr1713932,,,,,3,,,,,
fr1713933,,,,,3,,,,,
fr1713934,,,,,3,,,,,
fr1713935,87,,,,1,80,79,46,,1
fr1713936,,,,,3,,,,,
fr1713937,49,,,,1,84,97,51,,3
fr1713938,,,,,3,,,,,
fr1713939,,,,,3,,,,,
fr1713940,24,001,,3,1,16,74,60,8,3
fr1713941,,,,,3,,,,,
fr1713942,83,001,,1,1,84,41,51,8,2
fr1713943,,,,,1,,,,,
fr1713944,,,,,1,,,,,
fr1713945,,,,,3,,,,,
fr1713946,,,,,3,,,,,
fr1713947,,,,,3,,,,,
fr1713948,21,001,,7,1,42,43,52,7,3
fr1713949,24,B01,,1,1,12,74,60,7,1
fr1713950,,,,,3,,,,,
fr1713951,75,,,,1,999,46,98,,4
fr1713952,24,006,,1,1,71,56,45,4,1
fr1713953,24,001,,7,1,23,13,52,8,5
fr1713954,,,,,3,,,,,
fr1713955,,,,,1,,,,,
fr1713956,,,,,3,,,,,
fr1713957,22,003,,2,1,55,97,46,4,1
fr1713958,,,,,3,,,,,
fr1713959,,,,,3,,,,,
fr1713960,,,,,3,,,,,
fr1713961,,,,,1,,,,,
fr1713962,,,,,3,,,,,
fr1713963,24,003,,2,1,11,56,50,2,1
fr1713964,83,B01,,2,1,23,43,52,6,1
fr1713965,,,,,3,,,,,
fr1713966,86,B01,,1,1,81,99,99,5,3
fr1713967,,,,,1,,,,,
fr1713968,91,999,,9,1,999,46,1,99,4
fr1713969,,,,,3,,,,,
fr1713970,,,,,3,,,,,
fr1713971,64,002,,1,1,79,54,98,9,1
fr1713972,,,,,3,,,,,
fr1713973,22,011,,3,1,76,56,11,4,4
fr1713974,,,,,1,,,,,
fr1713975,99,,,,1,104,48,98,,5
fr1713976,44,001,,1,1,999,46,98,2,2
fr1713977,,,,,3,,,,,
fr1713978,,,,,3,,,,,
fr1713979,,,,,3,,,,,
fr1713980,24,025,,1,1,11,74,44,3,1
fr1713981,,,,,3,,,,,
fr1713982,,,,,3,,,,,
fr1713983,24,001,,1,1,12,54,60,2,4
fr1713984,22,008,,2,1,55,48,47,7,2
fr1713985,,,,,3,,,,,
fr1713986,21,B01,,1,1,36,55,28,7,3
fr1713987,,,,,3,,,,,
fr1713988,31,001,,1,1,84,81,51,8,4
fr1713989,71,999,,1,1,999,31,1,2,1
fr1713990,75,,,,1,999,46,1,,4
fr1713991,75,,,,1,999,46,1,,2
fr1713992,75,,,,1,999,46,1,,3
fr1713993,24,037,,2,1,11,56,60,4,1
fr1713994,81,,,,1,9990,71,1,,4
fr1713995,,,,,3,,,,,
fr1713996,79,,,,1,20,99,45,,3
fr1713997,24,001,,2,1,11,99,60,7,1
fr1713998,24,006,,2,1,11,43,52,4,1
fr1713999,,,,,3,,,,,
fr1714000,81,,,,1,81,47,99,,4
fr1714001,24,001,,1,1,11,74,44,3,1
fr1714002,71,,,,1,999,46,45,,4
fr1714003,24,001,,2,1,11,74,60,4,1
fr1714004,,,,,3,,,,,
fr1714005,81,,,,1,82,47,51,,4
fr1714006,,,,,3,,,,,
fr1714007,81,,,,1,999,99,99,,7
fr1714008,81,,,,1,999,47,99,,7
fr1714009,21,001,,2,1,56,57,47,4,1
fr1714010,21,003,,2,1,31,19,52,4,2
fr1714011,21,001,,2,1,55,56,44,7,1
fr1714012,,,,,3,,,,,
fr1714013,61,001,,9,1,73,12,60,9,1
fr1714014,64,022,,2,1,999,99,47,4,4
fr1714015,,,,,3,,,,,
fr1714016,,,,,3,,,,,
fr1714017,24,002,,1,1,11,97,50,2,3
fr1714018,72,004,,2,1,14,12,60,2,2
fr1714019,31,001,,2,1,62,16,60,4,3
fr1714020,61,001,,1,1,999,12,47,4,9
fr1714021,81,,,,1,999,99,99,,3
fr1714022,49,001,,9,1,999,21,98,6,4
fr1714023,81,,,,1,82,99,51,,4
fr1714024,21,001,,1,1,71,21,45,2,1
fr1714025,24,001,,1,1,11,74,44,4,1
fr1714026,97,,,,1,20,99,99,,4
fr1714027,64,009,,1,1,999,56,98,2,4
fr1714028,,,,,3,,,,,
fr1714029,24,001,,2,1,11,74,44,4,1
fr1714030,87,,,,1,999,47,1,,7
fr1714031,81,,,,1,999,99,98,,4
fr1714032,22,001,,2,1,71,32,47,4,1
fr1714033,,,,,3,,,,,
fr1714034,64,016,,2,1,71,40,45,7,4
fr1714035,,,,,3,,,,,
fr1714036,,,,,3,,,,,
fr1714037,81,001,,1,1,82,47,51,99,7
fr1714038,24,001,,1,1,12,97,60,4,1
fr1714039,79,,,,1,98,48,99,,7
fr1714040,,,,,3,,,,,
fr1714041,,,,,3,,,,,
fr1714042,,,,,3,,,,,
fr1714043,,,,,3,,,,,
fr1714044,,,,,3,,,,,
fr1714045,64,001,,1,1,71,51,45,4,4
fr1714046,12,012,,1,1,999,39,1,2,1
fr1714047,27,B01,,1,1,43,58,28,7,2
fr1714048,,,,,3,,,,,
fr1714049,,,,,3,,,,,
fr1714050,64,009,,4,1,999,99,99,4,4
fr1714051,24,001,,1,1,12,74,44,4,2
fr1714052,22,002,,1,1,51,31,60,4,3
fr1714053,85,,,,1,999,16,99,,1
fr1714054,23,001,,1,1,13,41,3,3,2
fr1714055,24,002,,2,1,11,74,44,5,1
fr1714056,45,B01,,1,1,34,21,46,2,1
fr1714057,81,,,,1,82,47,98,,3
fr1714058,24,003,,2,1,11,74,98,4,1
fr1714059,79,001,,9,1,71,51,45,2,3
fr1714060,42,997,,1,1,24,55,52,8,3
fr1714061,65,B01,,2,1,34,43,52,7,2
fr1714062,,,,,3,,,,,
fr1714063,81,,,,1,82,47,51,,3
fr1714064,87,,,,1,96,96,98,,1
fr1714065,25,002,,3,1,55,57,44,4,4
fr1714066,,,,,3,,,,,
fr1714067,22,B01,,2,1,29,48,52,7,2
fr1714068,,,,,3,,,,,
fr1714069,13,034,,1,1,999,41,3,2,1
fr1714070,81,001,,99,1,999,99,1,99,7
fr1714071,24,001,,2,1,11,74,44,7,3
fr1714072,,,,,3,,,,,
fr1714073,24,002,,1,1,11,74,47,4,1
fr1714074,86,,,,1,81,43,52,,7
fr1714075,,,,,3,,,,,
fr1714076,,,,,3,,,,,
fr1714077,86,,,,1,999,99,1,,7
fr1714078,13,008,,1,1,77,46,1,2,2
fr1714079,24,001,,3,1,12,99,44,7,3
fr1714080,24,014,,2,1,11,74,44,5,2
fr1714081,,,,,3,,,,,
fr1714082,81,,,,1,81,16,60,,2
fr1714083,64,003,,2,1,71,21,45,2,1
fr1714084,97,001,,2,1,71,56,1,4,1
fr1714085,64,017,,1,1,79,46,47,6,4
fr1714086,,,,,3,,,,,
fr1714087,,,,,3,,,,,
fr1714088,81,,,,1,82,99,51,,3
fr1714089,12,028,,1,1,999,21,1,3,1
fr1714090,,,,,3,,,,,
fr1714091,81,,,,1,81,47,20,,7
fr1714092,44,,,,1,999,46,3,,4
fr1714093,75,001,,2,1,999,99,99,99,3
fr1714094,81,,,,1,82,47,20,,3
fr1714095,81,,,,1,999,47,99,,3
fr1714096,23,003,,1,1,12,56,44,2,2
fr1714097,,,,,3,,,,,
fr1714098,13,001,,2,1,51,14,46,7,2
fr1714099,24,001,,1,1,12,97,60,2,2
fr1714100,22,003,,3,1,999,31,99,7,2
fr1714101,12,014,,3,1,98,54,60,5,2
fr1714102,53,001,,1,1,39,44,28,2,1
fr1714103,11,001,,2,1,33,16,52,7,3
fr1714104,24,001,,2,1,19,99,98,7,4
fr1714105,,,,,3,,,,,
fr1714106,,,,,3,,,,,
fr1714107,24,001,,1,1,12,74,28,2,1
fr1714108,81,,,,1,999,47,99,,7
fr1714109,22,001,,1,1,999,21,99,6,9
fr1714110,81,,,,1,999,47,1,,7
fr1714111,99,,,,1,999,71,1,,1
fr1714112,39,001,,2,1,29,43,52,4,3
fr1714113,24,006,,2,1,11,74,44,4,1
fr1714114,44,002,,1,1,999,46,45,7,2
fr1714115,64,003,1,2,1,98,21,60,9,4
fr1714116,97,,,,1,14,97,99,,2
fr1714117,,,,,3,,,,,
fr1714118,24,001,,2,1,11,74,44,4,3
fr1714119,,,,,3,,,,,
fr1714120,,,,,3,,,,,
fr1714121,,,,,3,,,,,
fr1714122,24,001,,2,1,12,54,60,6,2
fr1714123,81,,,,1,82,71,52,,4
fr1714124,24,005,,1,1,19,43,52,2,1
fr1714125,99,,,,1,999,99,99,,7
fr1714126,81,,2,,1,999,99,99,,3
fr1714127,24,002,,1,1,11,74,28,7,2
fr1714128,22,001,,4,1,46,58,51,8,3
fr1714129,,,,,3,,,,,
fr1714130,21,001,,2,1,36,13,44,7,1
fr1714131,44,,,,1,98,33,1,,4
fr1714132,79,,,,1,999,97,1,,1
fr1714133,64,005,,2,1,71,48,45,7,5
fr1714134,74,,4,,1,999,99,60,,7
fr1714135,25,002,,1,1,71,36,45,4,2
fr1714136,64,002,,2,1,71,55,45,9,3
fr1714137,79,999,,9,1,93,48,45,9,4
fr1714138,73,,,,1,999,46,99,,4
fr1714139,81,,,,1,82,99,51,,7
fr1714140,,,,,3,,,,,
fr1714141,75,001,,1,1,999,31,1,7,4
fr1714142,21,B01,,4,1,71,99,47,7,3
fr1714143,,,,,3,,,,,
fr1714144,22,002,,2,1,55,41,44,4,1
fr1714145,21,001,,2,1,49,56,52,10,3
fr1714146,,,,,3,,,,,
fr1714147,79,001,,1,1,92,46,60,99,4
fr1714148,73,B01,,99,1,81,47,990,99,3
fr1714149,,,,,1,,,,,
fr1714150,,,,,3,,,,,
fr1714151,,,,,3,,,,,
fr1714152,,,,,3,,,,,
fr1714153,24,005,,2,1,11,74,60,5,1
fr1714154,81,,,,1,82,46,28,,3
fr1714155,64,008,,2,1,79,96,98,4,3
fr1714156,24,002,,2,1,19,54,52,7,1
fr1714157,99,,,,1,999,99,99,,7
fr1714158,24,B01,,8,1,999,99,99,8,5
fr1714159,44,008,,1,1,999,46,47,7,2
fr1714160,,,,,1,,,,,
fr1714161,71,999,,1,1,14,74,28,2,1
fr1714162,,,,,3,,,,,
fr1714163,79,,,,1,100,19,20,,4
fr1714164,21,003,,1,1,71,56,50,5,3
fr1714165,99,,,,1,999,99,1,,1
fr1714166,45,002,,1,1,96,16,45,4,9
fr1714167,,,,,3,,,,,
fr1714168,,,,,3,,,,,
fr1714169,64,010,,2,1,71,97,45,2,2
fr1714170,24,002,,2,1,11,41,44,5,1
fr1714171,42,001,,11,1,999,99,99,8,4
fr1714172,24,002,,1,1,12,54,49,4,1
fr1714173,,,,,3,,,,,
fr1714174,44,001,,1,1,999,46,98,7,1
fr1714175,83,001,,1,1,30,43,20,2,3
fr1714176,,,,,3,,,,,
fr1714177,,,,,3,,,,,
fr1714178,,,,,3,,,,,
fr1714179,22,001,,3,1,28,31,60,4,3
fr1714180,,,,,3,,,,,
fr1714181,,,,,3,,,,,
fr1714182,24,B01,,1,1,11,74,44,2,1
fr1714183,24,B01,,4,1,11,74,60,8,3
fr1714184,24,004,,2,1,30,54,52,2,2
fr1714185,,,,,3,,,,,
fr1714186,64,,,,1,999,99,99,,3
fr1714187,79,,,,1,999,51,99,,4
fr1714188,,,,,3,,,,,
fr1714189,,,,,3,,,,,
fr1714190,,,,,3,,,,,
fr1714191,,,,,3,,,,,
fr1714192,,,,,3,,,,,
fr1714193,50,B01,,7,1,83,99,52,8,3
fr1714194,45,001,,1,1,28,23,52,4,2
fr1714195,42,001,,3,1,17,14,44,8,7
fr1714196,,,,,3,,,,,
fr1714197,99,,,,1,999,99,99,,7
fr1714198,81,,,,1,81,43,52,,4
fr1714199,,,,,3,,,,,
fr1714200,24,001,,1,1,11,43,52,4,1
fr1714201,24,003,,2,1,11,23,60,7,1
fr1714202,21,002,,2,1,28,43,52,4,1
fr1714203,,,,,1,,,,,
fr1714204,81,,,,1,84,99,98,,1
fr1714205,,,,,3,,,,,
fr1714206,,,,,3,,,,,
fr1714207,29,B01,,1,1,23,97,52,7,2
fr1714208,24,001,,1,1,13,97,99,7,1
fr1714209,97,,,,1,17,55,44,,7
fr1714210,22,001,,3,1,30,43,52,4,3
fr1714211,,,,,3,,,,,
fr1714212,,,,,3,,,,,
fr1714213,42,001,,2,1,30,48,52,7,1
fr1714214,,,,,3,,,,,
fr1714215,75,,1,,1,999,46,98,,4
fr1714216,86,,,,1,9990,21,990,,3
fr1714217,,,,,3,,,,,
fr1714218,24,018,,1,1,11,54,47,4,1
fr1714219,75,,,,1,999,46,98,,2
fr1714220,,,,,3,,,,,
fr1714221,11,001,1,2,1,999,99,1,7,1
fr1714222,81,,,,1,81,99,60,,7
fr1714223,86,,,,1,999,990,990,,7
fr1714224,,,,,3,,,,,
fr1714225,,,,,3,,,,,
fr1714226,,,,,3,,,,,
fr1714227,21,015,,1,1,30,14,52,2,1
fr1714228,25,B01,,2,1,79,56,98,4,1
fr1714229,81,,,,1,999,47,1,,4
fr1714230,81,B02,,1,1,81,54,98,7,2
fr1714231,12,001,,1,1,41,61,47,2,3
fr1714232,24,001,,1,1,11,74,60,7,1
fr1714233,,,,,3,,,,,
fr1714234,71,,,,1,34,31,50,,9
fr1714235,,,,,3,,,,,
fr1714236,74,001,,9,1,71,21,45,5,4
fr1714237,42,001,,1,1,999,46,1,2,4
fr1714238,83,,,,1,81,47,52,,7
fr1714239,,,,,3,,,,,
fr1714240,49,001,,2,1,75,41,3,2,4
fr1714241,50,B01,,2,1,23,99,52,7,2
fr1714242,23,001,,2,1,96,83,49,4,4
fr1714243,,,,,3,,,,,
fr1714244,29,002,,3,1,30,43,52,3,3
fr1714245,22,009,,1,1,52,43,52,2,1
fr1714246,,,,,3,,,,,
fr1714247,,,,,3,,,,,
fr1714248,,,,,3,,,,,
fr1714249,,,,,3,,,,,
fr1714250,,,,,3,,,,,
fr1714251,31,001,,1,1,38,44,99,2,3
fr1714252,21,012,,4,1,77,21,1,4,4
fr1714253,53,B01,,1,1,39,44,28,2,3
fr1714254,53,001,,1,1,93,56,47,2,9
fr1714255,,,,,3,,,,,
fr1714256,74,,,,1,999,99,990,,7
fr1714257,25,002,,1,1,83,43,20,2,1
fr1714258,44,001,1,10,1,999,46,45,10,4
fr1714259,89,,,,1,999,99,1,,7
fr1714260,,,,,3,,,,,
fr1714261,,,,,3,,,,,
fr1714262,74,,1,,1,999,99,99,,4
fr1714263,,,,,3,,,,,
fr1714264,,,,,3,,,,,
fr1714265,,,,,3,,,,,
fr1714266,,,,,3,,,,,
fr1714267,,,,,3,,,,,
fr1714268,24,007,,2,1,11,74,44,5,2
fr1714269,89,,,,1,88,97,1,,7
fr1714270,,,,,3,,,,,
fr1714271,91,,,,1,999,47,990,,7
fr1714272,21,001,,4,1,19,96,1,4,3
fr1714273,,,,,3,,,,,
fr1714274,,,,,3,,,,,
fr1714275,,,,,3,,,,,
fr1714276,72,001,,2,1,71,56,45,2,4
fr1714277,64,006,,2,1,999,48,52,4,4
fr1714278,79,001,,1,1,77,34,1,2,4
fr1714279,21,001,,1,1,96,58,45,7,3
fr1714280,64,014,,1,1,71,55,45,2,2
fr1714281,,,,,3,,,,,
fr1714282,,,,,3,,,,,
fr1714283,,,,,3,,,,,
fr1714284,,,,,3,,,,,
fr1714285,,,,,3,,,,,
fr1714286,12,001,,2,1,24,43,52,7,3
fr1714287,,,,,3,,,,,
fr1714288,68,B01,,7,1,24,43,52,8,3
fr1714289,11,001,,1,1,77,41,1,7,1
fr1714290,64,002,,9,1,999,97,99,99,1
fr1714291,21,001,,2,1,28,14,52,7,2
fr1714292,75,997,,1,1,92,46,60,99,3
fr1714293,73,,,,1,999,97,990,,3
fr1714294,22,002,,2,1,33,46,49,7,3
fr1714295,24,001,,1,1,11,74,60,2,1
fr1714296,,,,,1,,,,,
fr1714297,64,026,,9,1,108,48,99,4,2
fr1714298,64,009,,2,1,71,99,47,2,1
fr1714299,64,008,,1,1,79,55,45,2,4
fr1714300,62,003,,9,1,98,11,60,9,2
fr1714301,22,007,,1,1,71,21,47,5,1
fr1714302,,,,,3,,,,,
fr1714303,89,,,,1,999,47,99,,4
fr1714304,,,,,3,,,,,
fr1714305,86,,,,1,81,99,99,,7
fr1714306,44,997,,2,1,999,46,99,2,4
fr1714307,,,,,3,,,,,
fr1714308,24,033,,2,1,11,23,60,4,1
fr1714309,86,,,,1,81,47,72,,7
fr1714310,25,B02,,2,1,999,97,3,4,2
fr1714311,,,,,3,,,,,
fr1714312,22,001,,2,1,999,32,48,4,1
