id,sa_fire_origin,sa_alarm_failure,sa_alarm_type,sa_impact_evacuation
sa1703110,4,98,1,1
sa1703111,,,,
sa1703112,,,,
sa1703113,,,,
sa1703114,,,,
sa1703115,1,98,8,8
sa1703116,,,,
sa1703117,,,,
sa1703118,,,,
sa1703119,,,,
sa1703120,,,,
sa1703121,,,,
sa1703122,,,,
sa1703123,,,,
sa1703124,,,,
sa1703125,,,,
sa1703126,,,,
sa1703127,,,,
sa1703128,,,,
sa1703129,,,,
sa1703130,,,,
sa1703131,,,,
sa1703132,,,,
sa1703133,,,,
sa1703134,,,,
sa1703135,2,98,2,7
sa1703136,,,,
sa1703137,,,,
sa1703138,,,,
sa1703139,,,,
sa1703140,,,,
sa1703141,,,,
sa1703142,2,98,2,1
sa1703143,,,,
sa1703144,,,,
sa1703145,1,99,8,7
sa1703146,,,,
sa1703147,4,98,9,7
sa1703148,2,98,4,1
sa1703149,2,98,4,3
sa1703150,,,,
sa1703151,2,98,1,1
sa1703152,2,98,4,1
sa1703153,,,,
sa1703154,9,99,9,8
sa1703155,3,3,1,3
sa1703156,2,98,2,1
sa1703157,,,,
sa1703158,1,98,8,7
sa1703159,2,98,2,1
sa1703160,2,98,1,1
sa1703161,2,98,2,1
sa1703162,2,98,4,1
sa1703163,2,98,1,1
sa1703164,2,98,2,1
sa1703165,2,98,4,1
sa1703166,1,98,8,9
sa1703167,9,98,9,7
sa1703168,4,98,4,9
sa1703169,9,4,2,9
sa1703170,,,,
sa1703171,,,,
sa1703172,,,,
sa1703173,2,98,1,1
sa1703174,,,,
sa1703175,,,,
sa1703176,9,98,8,7
sa1703177,,,,
sa1703178,,,,
sa1703179,1,98,8,8
sa1703180,,,,
sa1703181,,,,
sa1703182,,,,
sa1703183,,,,
sa1703184,,,,
sa1703185,,,,
sa1703186,,,,
sa1703187,1,9,8,7
sa1703188,1,5,8,7
sa1703189,1,4,8,7
sa1703190,2,98,2,1
sa1703191,9,98,9,1
sa1703192,2,5,2,1
sa1703193,3,9,9,8
sa1703194,2,98,4,1
sa1703195,1,98,8,8
sa1703196,4,98,8,9
sa1703197,1,98,8,7
sa1703198,2,98,4,9
sa1703199,9,98,9,7
sa1703200,,,,
sa1703201,1,4,8,8
sa1703202,2,98,4,3
sa1703203,2,98,2,9
sa1703204,9,4,9,9
sa1703205,,,,
sa1703206,,,,
sa1703207,2,98,1,1
sa1703208,,,,
sa1703209,1,98,8,1
sa1703210,,,,
sa1703211,,,,
sa1703212,2,98,1,4
sa1703213,4,9,2,9
sa1703214,9,98,9,7
sa1703215,2,98,1,1
sa1703216,2,98,2,1
sa1703217,1,98,8,7
sa1703218,1,98,8,9
sa1703219,1,9,8,7
sa1703220,2,98,2,1
sa1703221,,,,
sa1703222,4,98,9,9
sa1703223,,,,
sa1703224,,,,
sa1703225,,,,
sa1703226,,,,
sa1703227,,,,
sa1703228,1,98,9,9
sa1703229,9,98,8,8
sa1703230,3,4,1,7
sa1703231,9,98,9,8
sa1703232,,,,
sa1703233,,,,
sa1703234,,,,
sa1703235,,,,
sa1703236,,,,
sa1703237,,,,
sa1703238,,,,
sa1703239,,,,
sa1703240,2,98,1,1
sa1703241,4,98,8,9
sa1703242,3,2,1,7
sa1703243,2,98,1,1
sa1703244,1,4,8,1
sa1703245,3,2,1,7
sa1703246,2,98,4,2
sa1703247,4,99,1,9
sa1703248,,,,
sa1703249,4,98,1,7
sa1703250,2,98,9,7
sa1703251,2,98,1,1
sa1703252,,,,
sa1703253,1,1,8,8
sa1703254,1,98,8,7
sa1703255,,,,
sa1703256,,,,
sa1703257,4,5,9,9
sa1703258,2,98,1,1
sa1703259,,,,
sa1703260,,,,
sa1703261,,,,
sa1703262,,,,
sa1703263,1,98,8,7
sa1703264,,,,
sa1703265,,,,
sa1703266,1,98,8,8
sa1703267,,,,
sa1703268,9,98,8,8
sa1703269,,,,
sa1703270,,,,
sa1703271,2,98,1,4
sa1703272,1,9,8,9
sa1703273,,,,
sa1703274,4,4,1,7
sa1703275,3,4,9,8
sa1703276,2,98,1,1
sa1703277,3,7,2,1
sa1703278,2,98,2,1
sa1703279,2,98,2,2
sa1703280,,,,
sa1703281,2,98,4,7
sa1703282,2,98,9,1
sa1703283,3,4,2,7
sa1703284,3,4,9,8
sa1703285,,,,
sa1703286,,,,
sa1703287,,,,
sa1703288,4,98,8,9
sa1703289,3,4,2,8
sa1703290,3,7,1,9
sa1703291,,,,
sa1703292,,,,
sa1703293,,,,
sa1703294,,,,
sa1703295,,,,
sa1703296,1,98,8,8
sa1703297,,,,
sa1703298,,,,
sa1703299,,,,
sa1703300,,,,
sa1703301,,,,
sa1703302,,,,
sa1703303,2,98,4,1
sa1703304,2,98,4,9
sa1703305,3,4,4,8
sa1703306,1,98,8,8
sa1703307,9,99,9,7
sa1703308,2,98,4,3
sa1703309,1,98,8,3
sa1703310,2,98,4,9
sa1703311,2,98,1,1
sa1703312,,,,
sa1703313,,,,
sa1703314,2,98,1,1
sa1703315,3,4,2,7
sa1703316,,,,
sa1703317,,,,
sa1703318,3,1,1,7
sa1703319,,,,
sa1703320,,,,
sa1703321,,,,
sa1703322,2,98,1,1
sa1703323,3,4,2,7
sa1703324,2,98,2,2
sa1703325,2,98,1,1
sa1703326,,,,
sa1703327,3,4,1,8
sa1703328,,,,
sa1703329,,,,
sa1703330,,,,
sa1703331,2,98,1,7
sa1703332,2,98,2,3
sa1703333,,,,
sa1703334,2,98,2,8
sa1703335,,,,
sa1703336,,,,
sa1703337,3,4,2,7
sa1703338,,,,
sa1703339,4,98,4,3
sa1703340,3,5,4,7
sa1703341,2,98,4,1
sa1703342,1,98,8,7
sa1703343,2,98,1,1
sa1703344,,,,
sa1703345,,,,
sa1703346,2,98,1,1
sa1703347,3,4,4,8
sa1703348,1,9,8,9
sa1703349,,,,
sa1703350,1,9,8,8
sa1703351,1,98,8,8
sa1703352,,,,
sa1703353,,,,
sa1703354,,,,
sa1703355,,,,
sa1703356,,,,
sa1703357,,,,
sa1703358,2,98,1,9
sa1703359,,,,
sa1703360,3,99,1,7
sa1703361,3,98,9,7
sa1703362,3,3,2,7
sa1703363,,,,
sa1703364,3,2,1,1
sa1703365,1,4,8,7
sa1703366,1,9,8,9
sa1703367,3,6,2,7
sa1703368,2,98,1,3
sa1703369,1,4,8,7
sa1703370,1,98,8,8
sa1703371,,,,
sa1703372,,,,
sa1703373,2,98,2,1
sa1703374,,,,
sa1703375,,,,
sa1703376,,,,
sa1703377,,,,
sa1703378,2,98,4,2
sa1703379,2,98,2,2
sa1703380,2,98,2,2
sa1703381,2,98,2,3
sa1703382,2,98,2,9
sa1703383,9,98,9,1
sa1703384,2,98,2,1
sa1703385,4,5,1,7
sa1703386,,,,
sa1703387,2,98,9,3
sa1703388,9,98,8,8
sa1703389,,,,
sa1703390,,,,
sa1703391,1,4,8,7
sa1703392,,,,
sa1703393,,,,
sa1703394,,,,
sa1703395,,,,
sa1703396,,,,
sa1703397,,,,
sa1703398,,,,
sa1703399,,,,
sa1703400,,,,
sa1703401,,,,
sa1703402,9,98,8,8
sa1703403,,,,
sa1703404,,,,
sa1703405,,,,
sa1703406,9,98,8,8
sa1703407,9,98,9,9
sa1703408,1,98,8,1
sa1703409,1,98,9,8
sa1703410,3,2,1,7
sa1703411,2,98,1,1
sa1703412,,,,
sa1703413,1,98,8,7
sa1703414,3,4,1,7
sa1703415,2,98,9,9
sa1703416,9,98,9,9
sa1703417,,,,
sa1703418,,,,
sa1703419,2,98,2,3
sa1703420,1,98,8,8
sa1703421,2,98,1,1
sa1703422,2,98,1,9
sa1703423,1,98,8,7
sa1703424,2,98,4,7
sa1703425,2,98,1,2
sa1703426,2,98,2,2
sa1703427,2,98,4,1
sa1703428,2,98,9,2
sa1703429,1,98,8,8
sa1703430,,,,
sa1703431,,,,
sa1703432,,,,
sa1703433,,,,
sa1703434,,,,
sa1703435,,,,
sa1703436,,,,
sa1703437,,,,
sa1703438,2,98,9,8
sa1703439,9,98,9,1
sa1703440,,,,
sa1703441,9,98,9,7
sa1703442,,,,
sa1703443,,,,
sa1703444,4,98,9,7
sa1703445,,,,
sa1703446,1,98,8,8
sa1703447,2,98,4,3
sa1703448,2,98,1,8
sa1703449,1,98,8,8
sa1703450,3,4,2,7
sa1703451,,,,
sa1703452,,,,
sa1703453,,,,
sa1703454,,,,
sa1703455,3,5,4,8
sa1703456,,,,
sa1703457,,,,
sa1703458,,,,
sa1703459,,,,
sa1703460,2,98,4,3
sa1703461,9,98,8,7
sa1703462,2,98,1,8
sa1703463,2,98,4,7
sa1703464,4,7,1,7
sa1703465,2,98,1,9
sa1703466,1,9,8,8
sa1703467,,,,
sa1703468,,,,
sa1703469,,,,
sa1703470,,,,
sa1703471,,,,
sa1703472,,,,
sa1703473,,,,
sa1703474,,,,
sa1703475,9,98,4,9
sa1703476,2,98,2,1
sa1703477,1,9,8,7
sa1703478,,,,
sa1703479,2,98,4,9
sa1703480,2,98,4,1
sa1703481,4,5,2,9
sa1703482,2,98,1,1
sa1703483,2,98,1,2
sa1703484,2,98,2,1
sa1703485,,,,
sa1703486,2,98,9,1
sa1703487,1,98,8,8
sa1703488,2,5,4,1
sa1703489,2,98,2,1
sa1703490,1,98,8,8
sa1703491,9,99,8,8
sa1703492,2,98,4,1
sa1703493,2,5,4,1
sa1703494,2,98,4,1
sa1703495,1,98,8,3
sa1703496,,,,
sa1703497,2,98,4,2
sa1703498,,,,
sa1703499,,,,
sa1703500,,,,
sa1703501,3,2,3,9
sa1703502,,,,
sa1703503,1,98,8,8
sa1703504,2,98,4,7
sa1703505,,,,
sa1703506,,,,
sa1703507,,,,
sa1703508,3,4,2,1
sa1703509,9,98,8,9
sa1703510,,,,
sa1703511,1,5,8,8
sa1703512,,,,
sa1703513,,,,
sa1703514,,,,
sa1703515,2,98,1,1
sa1703516,,,,
sa1703517,1,5,8,8
sa1703518,,,,
sa1703519,1,98,8,7
sa1703520,,,,
sa1703521,,,,
sa1703522,,,,
sa1703523,1,98,8,8
sa1703524,4,98,4,3
sa1703525,1,98,8,8
sa1703526,,,,
sa1703527,3,99,1,1
sa1703528,3,2,1,7
sa1703529,1,98,8,2
sa1703530,2,98,1,1
sa1703531,2,98,9,1
sa1703532,,,,
sa1703533,1,98,8,8
sa1703534,,,,
sa1703535,9,98,8,9
sa1703536,1,1,8,8
sa1703537,,,,
sa1703538,,,,
sa1703539,,,,
sa1703540,,,,
sa1703541,,,,
sa1703542,3,5,1,2
sa1703543,4,98,8,8
sa1703544,3,4,1,8
sa1703545,9,7,9,8
sa1703546,9,98,9,1
sa1703547,2,98,4,1
sa1703548,1,98,8,7
sa1703549,1,98,9,1
sa1703550,2,98,4,7
sa1703551,1,9,8,7
sa1703552,2,98,1,8
sa1703553,3,98,1,1
sa1703554,1,98,4,1
sa1703555,4,98,9,9
sa1703556,1,4,8,8
sa1703557,2,98,2,1
sa1703558,1,98,9,8
sa1703559,,,,
sa1703560,,,,
sa1703561,,,,
sa1703562,9,98,9,9
sa1703563,,,,
sa1703564,,,,
sa1703565,,,,
sa1703566,4,98,8,8
sa1703567,2,98,2,9
sa1703568,,,,
sa1703569,2,98,2,2
sa1703570,,,,
sa1703571,,,,
sa1703572,1,98,8,9
sa1703573,2,98,2,7
sa1703574,2,98,1,1
sa1703575,,,,
sa1703576,,,,
sa1703577,3,2,9,1
sa1703578,3,4,1,7
sa1703579,,,,
sa1703580,,,,
sa1703581,,,,
sa1703582,,,,
sa1703583,,,,
sa1703584,3,4,2,7
sa1703585,3,99,1,7
sa1703586,2,98,4,7
sa1703587,1,4,8,8
sa1703588,2,98,4,8
sa1703589,3,1,1,2
sa1703590,2,98,2,1
sa1703591,2,98,2,2
sa1703592,2,98,1,1
sa1703593,,,,
sa1703594,2,98,1,1
sa1703595,1,98,2,7
sa1703596,1,98,8,8
sa1703597,9,99,9,3
sa1703598,2,98,2,2
sa1703599,2,98,9,1
sa1703600,1,98,9,1
sa1703601,1,5,9,9
sa1703602,1,98,8,8
sa1703603,1,4,2,7
sa1703604,4,98,2,1
sa1703605,3,4,9,7
sa1703606,,,,
sa1703607,,,,
sa1703608,,,,
sa1703609,,,,
sa1703610,,,,
sa1703611,,,,
sa1703612,,,,
sa1703613,3,4,1,4
sa1703614,3,4,9,9
sa1703615,2,98,1,3
sa1703616,4,98,2,9
sa1703617,,,,
sa1703618,1,3,2,1
sa1703619,,,,
sa1703620,1,98,8,3
sa1703621,4,98,4,8
sa1703622,9,98,9,9
sa1703623,1,98,8,7
sa1703624,1,98,8,8
sa1703625,1,98,9,9
sa1703626,4,4,8,8
sa1703627,2,98,4,2
sa1703628,2,98,1,1
sa1703629,,,,
sa1703630,4,5,1,7
sa1703631,2,9,9,2
sa1703632,,,,
sa1703633,1,98,8,8
sa1703634,,,,
sa1703635,,,,
sa1703636,,,,
sa1703637,,,,
sa1703638,,,,
sa1703639,,,,
sa1703640,,,,
sa1703641,4,98,9,1
sa1703642,2,98,1,1
sa1703643,4,99,9,2
sa1703644,2,98,2,3
sa1703645,1,98,8,8
sa1703646,2,98,1,2
sa1703647,,,,
sa1703648,1,98,8,8
sa1703649,9,98,8,8
sa1703650,1,98,8,1
sa1703651,1,98,8,8
sa1703652,,,,
sa1703653,4,98,8,8
sa1703654,1,98,8,8
sa1703655,,,,
sa1703656,,,,
sa1703657,,,,
sa1703658,,,,
sa1703659,,,,
sa1703660,,,,
sa1703661,,,,
sa1703662,,,,
sa1703663,,,,
sa1703664,,,,
sa1703665,,,,
sa1703666,,,,
sa1703667,,,,
sa1703668,,,,
sa1703669,,,,
sa1703670,4,99,9,9
sa1703671,,,,
sa1703672,,,,
sa1703673,2,98,4,3
sa1703674,2,98,4,2
sa1703675,,,,
sa1703676,2,98,4,1
sa1703677,2,98,4,3
sa1703678,1,98,8,7
sa1703679,2,98,2,1
sa1703680,2,98,4,2
sa1703681,,,,
sa1703682,2,98,1,3
sa1703683,,,,
sa1703684,,,,
sa1703685,,,,
sa1703686,,,,
sa1703687,,,,
sa1703688,,,,
sa1703689,,,,
sa1703690,1,98,8,8
sa1703691,1,98,8,7
sa1703692,,,,
sa1703693,9,98,9,8
sa1703694,,,,
sa1703695,,,,
sa1703696,,,,
sa1703697,,,,
sa1703698,,,,
sa1703699,9,98,8,7
sa1703700,3,4,9,7
sa1703701,3,1,1,7
sa1703702,1,6,8,7
sa1703703,1,5,1,8
sa1703704,1,98,8,8
sa1703705,2,98,1,1
sa1703706,1,5,1,8
sa1703707,1,3,2,8
sa1703708,3,1,1,7
sa1703709,2,98,1,7
sa1703710,9,98,8,7
sa1703711,1,9,8,7
sa1703712,3,4,1,1
sa1703713,2,98,1,1
sa1703714,2,98,2,2
sa1703715,3,3,2,7
sa1703716,4,98,9,1
sa1703717,2,98,2,1
sa1703718,2,98,2,1
sa1703719,2,98,1,8
sa1703720,9,99,9,7
sa1703721,2,98,9,7
sa1703722,1,98,8,8
sa1703723,1,98,8,7
sa1703724,1,98,8,1
sa1703725,4,98,8,7
sa1703726,2,98,1,7
sa1703727,2,98,2,7
sa1703728,2,98,1,2
sa1703729,,,,
sa1703730,,,,
sa1703731,1,98,8,8
sa1703732,,,,
sa1703733,,,,
sa1703734,,,,
sa1703735,4,4,9,8
sa1703736,9,98,8,7
sa1703737,3,3,2,1
sa1703738,2,98,1,1
sa1703739,2,98,4,1
sa1703740,1,98,8,7
sa1703741,2,98,2,8
sa1703742,4,98,9,8
sa1703743,1,4,4,1
sa1703744,,,,
sa1703745,1,3,2,9
sa1703746,2,98,2,3
sa1703747,2,98,1,1
sa1703748,9,98,9,7
sa1703749,2,98,2,1
sa1703750,3,4,4,7
sa1703751,2,98,4,1
sa1703752,2,98,2,3
sa1703753,2,98,9,1
sa1703754,2,98,1,1
sa1703755,,,,
sa1703756,2,98,4,3
sa1703757,3,7,1,1
sa1703758,9,98,8,9
sa1703759,,,,
sa1703760,,,,
sa1703761,1,98,8,8
sa1703762,,,,
sa1703763,,,,
sa1703764,,,,
sa1703765,,,,
sa1703766,,,,
sa1703767,,,,
sa1703768,2,98,1,1
sa1703769,,,,
sa1703770,,,,
sa1703771,,,,
sa1703772,,,,
sa1703773,,,,
sa1703774,,,,
sa1703775,1,3,8,1
sa1703776,1,5,8,7
sa1703777,3,4,4,1
sa1703778,9,98,9,9
sa1703779,2,98,1,1
sa1703780,,,,
sa1703781,1,1,8,8
sa1703782,,,,
sa1703783,,,,
sa1703784,4,98,8,8
sa1703785,,,,
sa1703786,,,,
sa1703787,,,,
sa1703788,,,,
sa1703789,9,98,8,9
sa1703790,2,98,1,1
sa1703791,1,98,9,9
sa1703792,2,98,1,8
sa1703793,,,,
sa1703794,4,98,8,8
sa1703795,,,,
sa1703796,,,,
sa1703797,,,,
sa1703798,,,,
sa1703799,,,,
sa1703800,9,98,8,8
sa1703801,,,,
sa1703802,,,,
sa1703803,,,,
sa1703804,,,,
sa1703805,,,,
sa1703806,3,99,1,1
sa1703807,2,98,4,1
sa1703808,2,3,2,1
sa1703809,1,98,8,7
sa1703810,2,98,1,1
sa1703811,4,98,1,7
sa1703812,9,98,8,8
sa1703813,2,98,1,1
sa1703814,3,99,4,9
sa1703815,1,5,8,7
sa1703816,1,9,9,7
sa1703817,3,4,2,7
sa1703818,1,4,8,2
sa1703819,2,98,1,7
sa1703820,3,1,1,2
sa1703821,2,98,1,1
sa1703822,,,,
sa1703823,,,,
sa1703824,,,,
sa1703825,,,,
sa1703826,1,98,8,8
sa1703827,,,,
sa1703828,,,,
sa1703829,,,,
sa1703830,,,,
sa1703831,,,,
sa1703832,1,98,8,8
sa1703833,2,98,1,7
sa1703834,9,98,8,1
sa1703835,,,,
sa1703836,1,98,8,8
sa1703837,4,98,8,7
sa1703838,,,,
sa1703839,,,,
sa1703840,,,,
sa1703841,,,,
sa1703842,,,,
sa1703843,,,,
sa1703844,,,,
sa1703845,,,,
sa1703846,3,4,4,7
sa1703847,3,99,9,3
sa1703848,9,98,9,1
sa1703849,2,98,1,4
sa1703850,1,98,8,8
sa1703851,,,,
sa1703852,9,98,9,7
sa1703853,,,,
sa1703854,,,,
sa1703855,,,,
sa1703856,,,,
sa1703857,1,5,1,1
sa1703858,2,98,9,3
sa1703859,2,98,1,3
sa1703860,,,,
sa1703861,,,,
sa1703862,,,,
sa1703863,1,98,8,7
sa1703864,2,98,2,1
sa1703865,,,,
sa1703866,,,,
sa1703867,,,,
sa1703868,,,,
sa1703869,,,,
sa1703870,,,,
sa1703871,,,,
sa1703872,,,,
sa1703873,9,99,8,9
sa1703874,,,,
sa1703875,3,4,2,7
sa1703876,2,98,2,8
sa1703877,2,98,4,1
sa1703878,1,98,8,8
sa1703879,4,98,4,1
sa1703880,,,,
sa1703881,,,,
sa1703882,,,,
sa1703883,,,,
sa1703884,,,,
sa1703885,,,,
sa1703886,,,,
sa1703887,1,98,9,9
sa1703888,,,,
sa1703889,3,3,2,8
sa1703890,2,98,1,1
sa1703891,3,1,1,7
sa1703892,2,98,9,1
sa1703893,2,98,2,1
sa1703894,9,4,9,8
sa1703895,,,,
sa1703896,,,,
sa1703897,,,,
sa1703898,1,98,8,8
sa1703899,,,,
sa1703900,,,,
sa1703901,,,,
sa1703902,,,,
sa1703903,,,,
sa1703904,9,98,9,8
sa1703905,2,98,2,2
sa1703906,2,98,2,2
sa1703907,,,,
sa1703908,9,98,9,7
sa1703909,1,98,8,8
sa1703910,,,,
sa1703911,,,,
sa1703912,,,,
sa1703913,,,,
sa1703914,3,2,1,7
sa1703915,,,,
sa1703916,,,,
sa1703917,,,,
sa1703918,2,98,1,3
sa1703919,1,2,1,7
sa1703920,2,98,9,1
sa1703921,1,9,8,2
sa1703922,1,5,8,7
sa1703923,1,98,8,7
sa1703924,,,,
sa1703925,3,5,2,7
sa1703926,,,,
sa1703927,,,,
sa1703928,3,4,1,7
sa1703929,,,,
sa1703930,,,,
sa1703931,4,5,9,9
sa1703932,1,9,8,8
sa1703933,,,,
sa1703934,4,99,4,7
sa1703935,1,98,8,1
sa1703936,1,98,8,1
sa1703937,4,98,4,7
sa1703938,2,98,4,2
sa1703939,3,9,1,8
sa1703940,4,4,9,7
sa1703941,1,4,8,7
sa1703942,,,,
sa1703943,,,,
sa1703944,2,98,2,9
sa1703945,1,9,8,8
sa1703946,2,98,1,1
sa1703947,2,98,1,1
sa1703948,2,98,4,1
sa1703949,2,98,4,1
sa1703950,1,98,8,8
sa1703951,,,,
sa1703952,,,,
sa1703953,,,,
sa1703954,,,,
sa1703955,9,98,8,8
sa1703956,1,98,8,8
sa1703957,,,,
sa1703958,,,,
sa1703959,,,,
sa1703960,,,,
sa1703961,,,,
sa1703962,3,4,1,8
sa1703963,,,,
sa1703964,,,,
sa1703965,,,,
sa1703966,3,4,1,8
sa1703967,2,98,9,3
sa1703968,2,98,2,7
sa1703969,4,99,9,7
sa1703970,1,98,8,7
sa1703971,9,9,8,8
sa1703972,2,98,1,1
sa1703973,2,98,4,1
sa1703974,,,,
sa1703975,,,,
sa1703976,,,,
sa1703977,9,5,2,9
sa1703978,4,98,8,7
sa1703979,,,,
sa1703980,,,,
sa1703981,,,,
sa1703982,,,,
sa1703983,,,,
sa1703984,,,,
sa1703985,,,,
sa1703986,,,,
sa1703987,,,,
sa1703988,,,,
sa1703989,,,,
sa1703990,,,,
sa1703991,2,98,1,9
sa1703992,3,1,1,1
sa1703993,1,98,8,7
sa1703994,1,8,8,7
sa1703995,3,5,1,8
sa1703996,,,,
sa1703997,3,99,4,1
sa1703998,2,98,2,2
sa1703999,2,98,1,3
sa1704000,1,9,8,1
sa1704001,9,98,8,9
sa1704002,3,4,2,7
sa1704003,3,99,9,1
sa1704004,1,99,1,7
sa1704005,2,98,1,1
sa1704006,2,98,2,8
sa1704007,2,98,1,7
sa1704008,2,98,9,7
sa1704009,9,98,8,8
sa1704010,2,98,2,9
sa1704011,1,98,8,9
sa1704012,1,4,8,7
sa1704013,1,98,8,8
sa1704014,1,98,8,8
sa1704015,,,,
sa1704016,,,,
sa1704017,,,,
sa1704018,,,,
sa1704019,,,,
sa1704020,,,,
sa1704021,,,,
sa1704022,,,,
sa1704023,,,,
sa1704024,,,,
sa1704025,,,,
sa1704026,,,,
sa1704027,9,98,9,8
sa1704028,,,,
sa1704029,,,,
sa1704030,,,,
sa1704031,,,,
sa1704032,,,,
sa1704033,,,,
sa1704034,,,,
sa1704035,,,,
sa1704036,2,98,4,3
sa1704037,2,98,2,9
sa1704038,2,98,1,1
sa1704039,2,98,2,1
sa1704040,3,4,1,7
sa1704041,,,,
sa1704042,,,,
sa1704043,,,,
sa1704044,3,4,9,9
sa1704045,3,1,1,1
sa1704046,3,2,9,1
sa1704047,,,,
sa1704048,,,,
sa1704049,3,9,9,9
sa1704050,,,,
sa1704051,9,98,8,9
sa1704052,,,,
sa1704053,,,,
sa1704054,,,,
sa1704055,,,,
sa1704056,,,,
sa1704057,,,,
sa1704058,,,,
sa1704059,1,98,8,8
sa1704060,,,,
sa1704061,3,4,4,8
sa1704062,3,2,1,8
sa1704063,,,,
sa1704064,2,98,2,2
sa1704065,,,,
sa1704066,3,4,2,7
sa1704067,2,98,2,8
sa1704068,2,98,2,9
sa1704069,,,,
sa1704070,1,98,8,8
sa1704071,9,98,8,7
sa1704072,9,98,9,7
sa1704073,1,98,8,8
sa1704074,3,4,4,9
sa1704075,3,9,1,8
sa1704076,,,,
sa1704077,1,98,8,7
sa1704078,,,,
sa1704079,,,,
sa1704080,,,,
sa1704081,,,,
sa1704082,,,,
sa1704083,,,,
sa1704084,,,,
sa1704085,,,,
sa1704086,1,98,8,8
sa1704087,,,,
sa1704088,,,,
sa1704089,,,,
sa1704090,,,,
sa1704091,9,98,8,7
sa1704092,,,,
sa1704093,,,,
sa1704094,,,,
sa1704095,,,,
sa1704096,,,,
sa1704097,,,,
sa1704098,3,5,9,8
sa1704099,1,9,8,7
sa1704100,9,98,8,7
sa1704101,1,98,8,8
sa1704102,,,,
sa1704103,1,98,1,1
sa1704104,2,98,4,1
sa1704105,1,1,8,7
sa1704106,2,98,2,3
sa1704107,1,9,8,8
sa1704108,3,99,2,7
sa1704109,,,,
sa1704110,,,,
sa1704111,,,,
sa1704112,,,,
sa1704113,,,,
sa1704114,,,,
sa1704115,,,,
sa1704116,,,,
sa1704117,,,,
sa1704118,,,,
sa1704119,,,,
sa1704120,3,4,4,3
sa1704121,,,,
sa1704122,1,98,8,8
sa1704123,3,4,1,7
sa1704124,2,98,1,7
sa1704125,3,4,9,7
sa1704126,2,98,2,1
sa1704127,1,9,8,8
sa1704128,2,98,1,1
sa1704129,2,98,1,7
sa1704130,2,98,4,1
sa1704131,1,98,8,9
sa1704132,1,98,9,8
sa1704133,,,,
sa1704134,,,,
sa1704135,,,,
sa1704136,,,,
sa1704137,,,,
sa1704138,,,,
sa1704139,,,,
sa1704140,,,,
sa1704141,4,98,4,9
sa1704142,2,98,4,3
sa1704143,2,98,2,9
sa1704144,9,98,8,7
sa1704145,1,98,9,7
sa1704146,2,98,2,1
sa1704147,1,9,8,8
sa1704148,3,1,1,7
sa1704149,,,,
sa1704150,2,98,9,8
sa1704151,2,98,1,1
sa1704152,2,98,4,7
sa1704153,3,99,9,8
sa1704154,2,98,1,1
sa1704155,2,98,1,7
sa1704156,3,2,1,1
sa1704157,2,98,2,3
sa1704158,1,98,8,8
sa1704159,1,98,8,8
sa1704160,2,98,2,1
sa1704161,3,4,2,7
sa1704162,1,98,8,7
sa1704163,,,,
sa1704164,4,4,1,7
sa1704165,1,9,8,7
sa1704166,,,,
sa1704167,1,9,8,7
sa1704168,1,98,8,2
sa1704169,,,,
sa1704170,,,,
sa1704171,,,,
sa1704172,,,,
sa1704173,9,98,9,7
sa1704174,,,,
sa1704175,,,,
sa1704176,,,,
sa1704177,,,,
sa1704178,2,98,1,1
sa1704179,1,98,8,1
sa1704180,2,98,2,1
sa1704181,1,98,8,8
sa1704182,3,5,4,3
sa1704183,,,,
sa1704184,,,,
sa1704185,,,,
sa1704186,,,,
sa1704187,2,98,1,1
sa1704188,1,98,8,8
sa1704189,1,98,8,8
sa1704190,9,98,9,8
sa1704191,,,,
sa1704192,1,98,8,8
sa1704193,,,,
sa1704194,,,,
sa1704195,,,,
sa1704196,,,,
sa1704197,,,,
sa1704198,2,98,4,1
sa1704199,3,98,2,7
sa1704200,2,98,1,1
sa1704201,2,6,1,1
sa1704202,1,4,1,8
sa1704203,,,,
sa1704204,,,,
sa1704205,,,,
sa1704206,,,,
sa1704207,,,,
sa1704208,9,4,9,7
sa1704209,,,,
sa1704210,,,,
sa1704211,,,,
sa1704212,,,,
sa1704213,,,,
sa1704214,9,4,4,7
sa1704215,4,98,2,1
sa1704216,2,98,1,1
sa1704217,1,4,8,8
sa1704218,1,98,8,8
sa1704219,9,98,8,1
sa1704220,3,4,1,7
sa1704221,,,,
sa1704222,2,98,2,8
sa1704223,1,99,8,9
sa1704224,3,4,1,7
sa1704225,3,7,1,7
sa1704226,2,98,1,8
sa1704227,9,98,8,1
sa1704228,2,98,2,1
sa1704229,2,98,1,1
sa1704230,,,,
sa1704231,,,,
sa1704232,,,,
sa1704233,,,,
sa1704234,,,,
sa1704235,,,,
sa1704236,9,98,8,9
sa1704237,,,,
sa1704238,9,5,9,8
sa1704239,4,99,9,7
sa1704240,3,7,2,2
sa1704241,2,98,1,7
sa1704242,9,4,8,7
sa1704243,9,99,9,7
sa1704244,2,98,1,9
sa1704245,,,,
sa1704246,,,,
sa1704247,,,,
sa1704248,,,,
sa1704249,1,98,8,8
sa1704250,,,,
sa1704251,,,,
sa1704252,,,,
sa1704253,1,98,8,8
sa1704254,,,,
sa1704255,9,98,8,8
sa1704256,,,,
sa1704257,,,,
sa1704258,,,,
