id,impact_evacuation,fa_operation,fa_presence
fa1695587,,,
fa1695588,2,1,1
fa1695589,7,8,2
fa1695590,,,
fa1695591,9,9,9
fa1695592,3,1,1
fa1695593,,,
fa1695594,1,1,1
fa1695595,,,
fa1695596,,,
fa1695597,1,1,1
fa1695598,9,1,1
fa1695599,8,8,8
fa1695600,9,1,1
fa1695601,8,8,8
fa1695602,3,1,1
fa1695603,,,
fa1695604,8,8,8
fa1695605,1,1,1
fa1695606,1,8,2
fa1695607,,,
fa1695608,3,1,1
fa1695609,1,8,8
fa1695610,8,8,2
fa1695611,,,
fa1695612,,,
fa1695613,,,
fa1695614,,,
fa1695615,8,8,2
fa1695616,,,
fa1695617,2,9,1
fa1695618,8,8,8
fa1695619,1,1,1
fa1695620,,,
fa1695621,,,
fa1695622,2,1,1
fa1695623,3,1,1
fa1695624,8,8,2
fa1695625,,,
fa1695626,8,1,1
fa1695627,,,
fa1695628,,,
fa1695629,,,
fa1695630,,,
fa1695631,,,
fa1695632,2,1,1
fa1695633,,,
fa1695634,9,1,1
fa1695635,8,8,2
fa1695636,,,
fa1695637,,,
fa1695638,,,
fa1695639,,,
fa1695640,9,1,1
fa1695641,8,8,8
fa1695642,2,1,1
fa1695643,,,
fa1695644,,,
fa1695645,8,8,8
fa1695646,8,8,2
fa1695647,,,
fa1695648,7,8,8
fa1695649,8,8,8
fa1695650,7,2,1
fa1695651,8,8,2
fa1695652,,,
fa1695653,2,1,1
fa1695654,8,2,1
fa1695655,,,
fa1695656,,,
fa1695657,1,1,1
fa1695658,2,1,1
fa1695659,,,
fa1695660,8,8,2
fa1695661,,,
fa1695662,,,
fa1695663,,,
fa1695664,,,
fa1695665,,,
fa1695666,,,
fa1695667,,,
fa1695668,2,1,1
fa1695669,7,8,2
fa1695670,,,
fa1695671,7,8,2
fa1695672,,,
fa1695673,8,2,1
fa1695674,,,
fa1695675,,,
fa1695676,9,9,9
fa1695677,7,2,1
fa1695678,1,1,1
fa1695679,,,
fa1695680,1,1,1
fa1695681,9,9,9
fa1695682,,,
fa1695683,8,8,8
fa1695684,8,1,1
fa1695685,2,1,1
fa1695686,,,
fa1695687,8,8,2
fa1695688,1,1,1
fa1695689,,,
fa1695690,8,8,8
fa1695691,8,9,9
fa1695692,,,
fa1695693,1,1,1
fa1695694,3,1,1
fa1695695,,,
fa1695696,2,1,1
fa1695697,2,1,1
fa1695698,,,
fa1695699,,,
fa1695700,,,
fa1695701,,,
fa1695702,,,
fa1695703,,,
fa1695704,9,1,1
fa1695705,,,
fa1695706,,,
fa1695707,9,2,9
fa1695708,,,
fa1695709,9,9,9
fa1695710,,,
fa1695711,8,8,8
fa1695712,,,
fa1695713,8,8,2
fa1695714,1,1,1
fa1695715,8,8,8
fa1695716,8,8,8
fa1695717,,,
fa1695718,8,8,8
fa1695719,7,2,1
fa1695720,,,
fa1695721,,,
fa1695722,2,1,1
fa1695723,2,1,1
fa1695724,,,
fa1695725,,,
fa1695726,7,2,1
fa1695727,8,8,2
fa1695728,8,8,2
fa1695729,7,1,1
fa1695730,8,8,2
fa1695731,8,1,1
fa1695732,1,1,1
fa1695733,2,1,1
fa1695734,2,8,2
fa1695735,,,
fa1695736,1,1,1
fa1695737,2,1,9
fa1695738,8,8,8
fa1695739,,,
fa1695740,,,
fa1695741,,,
fa1695742,9,9,1
fa1695743,8,8,2
fa1695744,8,8,2
fa1695745,9,9,9
fa1695746,9,9,9
fa1695747,2,1,1
fa1695748,7,8,2
fa1695749,7,8,2
fa1695750,,,
fa1695751,,,
fa1695752,8,8,8
fa1695753,7,8,8
fa1695754,2,1,1
fa1695755,1,1,1
fa1695756,,,
fa1695757,2,1,1
fa1695758,7,9,1
fa1695759,,,
fa1695760,,,
fa1695761,,,
fa1695762,7,2,1
fa1695763,1,1,1
fa1695764,2,1,1
fa1695765,8,8,2
fa1695766,8,9,1
fa1695767,,,
fa1695768,,,
fa1695769,1,1,1
fa1695770,,,
fa1695771,9,9,9
fa1695772,,,
fa1695773,,,
fa1695774,7,9,9
fa1695775,,,
fa1695776,7,2,1
fa1695777,,,
fa1695778,8,8,2
fa1695779,8,8,2
fa1695780,,,
fa1695781,1,1,1
fa1695782,7,2,1
fa1695783,,,
fa1695784,8,8,2
fa1695785,,,
fa1695786,8,8,2
fa1695787,,,
fa1695788,,,
fa1695789,,,
fa1695790,2,1,1
fa1695791,,,
fa1695792,2,9,9
fa1695793,7,2,1
fa1695794,,,
fa1695795,1,1,1
fa1695796,3,1,1
fa1695797,3,1,1
fa1695798,8,8,8
fa1695799,8,8,8
fa1695800,8,8,8
fa1695801,1,1,1
fa1695802,,,
fa1695803,,,
fa1695804,,,
fa1695805,,,
fa1695806,,,
fa1695807,9,9,9
fa1695808,,,
fa1695809,,,
fa1695810,,,
fa1695811,,,
fa1695812,,,
fa1695813,,,
fa1695814,,,
fa1695815,8,8,8
fa1695816,,,
fa1695817,,,
fa1695818,,,
fa1695819,,,
fa1695820,9,1,1
fa1695821,,,
fa1695822,7,9,9
fa1695823,8,8,2
fa1695824,7,1,1
fa1695825,2,1,1
fa1695826,,,
fa1695827,,,
fa1695828,8,8,8
fa1695829,2,1,1
fa1695830,,,
fa1695831,,,
fa1695832,,,
fa1695833,,,
fa1695834,,,
fa1695835,,,
fa1695836,,,
fa1695837,,,
fa1695838,2,1,1
fa1695839,1,1,1
fa1695840,1,1,1
fa1695841,,,
fa1695842,1,1,1
fa1695843,,,
fa1695844,,,
fa1695845,,,
fa1695846,8,9,9
fa1695847,1,1,1
fa1695848,,,
fa1695849,,,
fa1695850,,,
fa1695851,,,
fa1695852,,,
fa1695853,8,8,8
fa1695854,,,
fa1695855,1,1,1
fa1695856,,,
fa1695857,1,8,2
fa1695858,1,1,1
fa1695859,,,
fa1695860,,,
fa1695861,,,
fa1695862,2,1,1
fa1695863,,,
fa1695864,,,
fa1695865,,,
fa1695866,,,
fa1695867,,,
fa1695868,2,1,1
fa1695869,9,9,1
fa1695870,,,
fa1695871,,,
fa1695872,1,1,1
fa1695873,9,9,9
fa1695874,1,1,1
fa1695875,7,8,8
fa1695876,,,
fa1695877,1,1,1
fa1695878,7,8,2
fa1695879,,,
fa1695880,9,9,9
fa1695881,1,1,1
fa1695882,1,1,1
fa1695883,8,8,2
fa1695884,,,
fa1695885,,,
fa1695886,2,1,1
fa1695887,2,9,1
fa1695888,3,1,1
fa1695889,1,1,1
fa1695890,,,
fa1695891,,,
fa1695892,,,
fa1695893,2,1,1
fa1695894,,,
fa1695895,,,
fa1695896,,,
fa1695897,,,
fa1695898,,,
fa1695899,,,
fa1695900,,,
fa1695901,,,
fa1695902,,,
fa1695903,,,
fa1695904,8,8,2
fa1695905,,,
fa1695906,,,
fa1695907,2,1,1
fa1695908,,,
fa1695909,1,8,2
fa1695910,,,
fa1695911,8,8,2
fa1695912,7,8,2
fa1695913,1,1,1
fa1695914,1,1,1
fa1695915,3,1,1
fa1695916,,,
fa1695917,,,
fa1695918,,,
fa1695919,1,1,1
fa1695920,7,8,8
fa1695921,,,
fa1695922,,,
fa1695923,8,1,1
fa1695924,,,
fa1695925,,,
fa1695926,,,
fa1695927,7,2,1
fa1695928,,,
fa1695929,7,2,1
fa1695930,1,1,1
fa1695931,,,
fa1695932,8,8,8
fa1695933,,,
fa1695934,,,
fa1695935,3,1,1
fa1695936,1,1,1
fa1695937,,,
fa1695938,7,9,1
fa1695939,,,
fa1695940,,,
fa1695941,,,
fa1695942,8,8,8
fa1695943,8,8,8
fa1695944,,,
fa1695945,9,9,9
fa1695946,,,
fa1695947,,,
fa1695948,,,
fa1695949,,,
fa1695950,,,
fa1695951,,,
fa1695952,3,1,1
fa1695953,7,2,1
fa1695954,7,8,2
fa1695955,2,1,1
fa1695956,,,
fa1695957,,,
fa1695958,,,
fa1695959,7,8,8
fa1695960,,,
fa1695961,,,
fa1695962,,,
fa1695963,7,2,2
fa1695964,,,
fa1695965,,,
fa1695966,,,
fa1695967,,,
fa1695968,,,
fa1695969,,,
fa1695970,,,
fa1695971,,,
fa1695972,2,1,1
fa1695973,,,
fa1695974,8,8,8
fa1695975,,,
fa1695976,,,
fa1695977,,,
fa1695978,,,
fa1695979,,,
fa1695980,,,
fa1695981,,,
fa1695982,9,9,9
fa1695983,,,
fa1695984,8,2,1
fa1695985,,,
fa1695986,,,
fa1695987,1,1,1
fa1695988,,,
fa1695989,1,1,1
fa1695990,9,8,2
fa1695991,,,
fa1695992,,,
fa1695993,2,1,1
fa1695994,,,
fa1695995,,,
fa1695996,9,1,1
fa1695997,,,
fa1695998,,,
fa1695999,,,
fa1696000,3,2,1
fa1696001,,,
fa1696002,8,8,1
fa1696003,8,2,9
fa1696004,,,
fa1696005,,,
fa1696006,1,1,1
fa1696007,,,
fa1696008,,,
fa1696009,,,
fa1696010,,,
fa1696011,,,
fa1696012,7,2,9
fa1696013,1,1,1
fa1696014,8,8,2
fa1696015,,,
fa1696016,,,
fa1696017,1,1,1
fa1696018,,,
fa1696019,,,
fa1696020,8,8,9
fa1696021,,,
fa1696022,,,
fa1696023,,,
fa1696024,7,2,1
fa1696025,,,
fa1696026,1,1,1
fa1696027,,,
fa1696028,8,8,8
fa1696029,,,
fa1696030,,,
fa1696031,2,1,1
fa1696032,2,1,1
fa1696033,,,
fa1696034,,,
fa1696035,9,8,9
fa1696036,7,8,8
fa1696037,2,1,1
fa1696038,9,8,2
fa1696039,,,
fa1696040,,,
fa1696041,1,2,1
fa1696042,,,
fa1696043,,,
fa1696044,3,1,1
fa1696045,,,
fa1696046,8,8,2
fa1696047,,,
fa1696048,3,1,1
fa1696049,,,
fa1696050,2,1,1
fa1696051,2,1,1
fa1696052,3,1,1
fa1696053,,,
fa1696054,,,
fa1696055,,,
fa1696056,1,1,1
fa1696057,1,1,1
fa1696058,,,
fa1696059,7,9,9
fa1696060,9,1,1
fa1696061,,,
fa1696062,,,
fa1696063,,,
fa1696064,,,
fa1696065,3,1,1
fa1696066,,,
fa1696067,1,1,1
fa1696068,,,
fa1696069,,,
fa1696070,,,
fa1696071,8,8,2
fa1696072,,,
fa1696073,8,8,8
fa1696074,,,
fa1696075,2,1,1
fa1696076,,,
fa1696077,,,
fa1696078,,,
fa1696079,,,
fa1696080,,,
fa1696081,,,
fa1696082,,,
fa1696083,,,
fa1696084,8,8,2
fa1696085,9,2,1
fa1696086,8,8,8
fa1696087,,,
fa1696088,8,1,1
fa1696089,7,9,9
fa1696090,,,
fa1696091,,,
fa1696092,8,8,8
fa1696093,9,9,9
fa1696094,7,2,1
fa1696095,,,
fa1696096,8,8,8
fa1696097,,,
fa1696098,,,
fa1696099,,,
fa1696100,,,
fa1696101,8,8,2
fa1696102,8,8,2
fa1696103,,,
fa1696104,7,8,2
fa1696105,,,
fa1696106,,,
fa1696107,2,1,1
fa1696108,8,9,1
fa1696109,,,
fa1696110,,,
fa1696111,,,
fa1696112,,,
fa1696113,,,
fa1696114,,,
fa1696115,8,1,1
fa1696116,,,
fa1696117,,,
fa1696118,7,9,9
fa1696119,8,8,8
fa1696120,,,
fa1696121,,,
fa1696122,7,2,1
fa1696123,,,
fa1696124,,,
fa1696125,1,1,1
fa1696126,,,
fa1696127,,,
fa1696128,8,8,2
fa1696129,7,2,1
fa1696130,,,
fa1696131,,,
fa1696132,7,2,1
fa1696133,,,
fa1696134,,,
fa1696135,,,
fa1696136,,,
fa1696137,,,
fa1696138,,,
fa1696139,,,
fa1696140,9,9,1
fa1696141,7,9,9
fa1696142,,,
fa1696143,,,
fa1696144,,,
fa1696145,1,2,1
fa1696146,8,8,2
fa1696147,8,8,8
fa1696148,8,8,8
fa1696149,,,
fa1696150,1,1,1
fa1696151,2,1,1
fa1696152,3,1,1
fa1696153,8,9,9
fa1696154,,,
fa1696155,8,8,2
fa1696156,,,
fa1696157,,,
fa1696158,,,
fa1696159,1,1,1
fa1696160,,,
fa1696161,,,
fa1696162,,,
fa1696163,,,
fa1696164,,,
fa1696165,8,1,1
fa1696166,1,1,1
fa1696167,,,
fa1696168,8,8,8
fa1696169,8,8,8
fa1696170,1,1,1
fa1696171,8,8,2
fa1696172,8,2,1
fa1696173,,,
fa1696174,7,2,1
fa1696175,7,2,1
fa1696176,1,1,1
fa1696177,,,
fa1696178,9,1,1
fa1696179,1,1,1
fa1696180,,,
fa1696181,,,
fa1696182,,,
fa1696183,7,9,9
fa1696184,8,8,2
fa1696185,1,1,1
fa1696186,3,1,1
fa1696187,8,8,8
fa1696188,8,8,2
fa1696189,,,
fa1696190,2,1,1
fa1696191,,,
fa1696192,8,9,9
fa1696193,,,
fa1696194,7,2,1
fa1696195,,,
fa1696196,9,8,9
fa1696197,8,8,2
fa1696198,,,
fa1696199,,,
fa1696200,,,
fa1696201,,,
fa1696202,,,
fa1696203,,,
fa1696204,1,1,1
fa1696205,,,
fa1696206,,,
fa1696207,,,
fa1696208,,,
fa1696209,,,
fa1696210,,,
fa1696211,,,
fa1696212,1,1,1
fa1696213,,,
fa1696214,7,2,1
fa1696215,,,
fa1696216,1,1,1
fa1696217,,,
fa1696218,,,
fa1696219,2,1,1
fa1696220,9,1,1
fa1696221,,,
fa1696222,7,1,1
fa1696223,7,8,2
fa1696224,3,1,1
fa1696225,,,
fa1696226,,,
fa1696227,,,
fa1696228,8,1,1
fa1696229,8,8,8
fa1696230,,,
fa1696231,,,
fa1696232,8,2,2
fa1696233,,,
fa1696234,7,2,2
fa1696235,8,8,8
fa1696236,,,
fa1696237,,,
fa1696238,1,1,1
fa1696239,,,
fa1696240,,,
fa1696241,,,
fa1696242,8,9,9
fa1696243,,,
fa1696244,7,2,1
fa1696245,,,
fa1696246,,,
fa1696247,,,
fa1696248,1,1,1
fa1696249,8,8,8
fa1696250,,,
fa1696251,1,1,1
fa1696252,,,
fa1696253,3,9,1
fa1696254,,,
fa1696255,9,1,1
fa1696256,,,
fa1696257,9,9,9
fa1696258,,,
fa1696259,8,8,2
fa1696260,,,
fa1696261,3,1,1
fa1696262,,,
fa1696263,2,1,1
fa1696264,9,9,9
fa1696265,,,
fa1696266,7,9,1
fa1696267,,,
fa1696268,1,1,1
fa1696269,,,
fa1696270,,,
fa1696271,8,8,8
fa1696272,,,
fa1696273,1,1,1
fa1696274,9,9,9
fa1696275,,,
fa1696276,9,9,9
fa1696277,,,
fa1696278,,,
fa1696279,8,8,2
fa1696280,2,1,1
fa1696281,,,
fa1696282,2,1,1
fa1696283,,,
fa1696284,,,
fa1696285,,,
fa1696286,,,
fa1696287,,,
fa1696288,2,1,1
fa1696289,,,
fa1696290,,,
fa1696291,,,
fa1696292,2,1,1
fa1696293,,,
fa1696294,,,
fa1696295,9,1,1
fa1696296,,,
fa1696297,1,1,1
fa1696298,,,
fa1696299,8,8,8
fa1696300,7,8,8
fa1696301,,,
fa1696302,,,
fa1696303,7,1,1
fa1696304,8,8,8
fa1696305,,,
fa1696306,9,8,8
fa1696307,,,
fa1696308,,,
fa1696309,,,
fa1696310,,,
fa1696311,2,1,1
fa1696312,,,
fa1696313,,,
fa1696314,,,
fa1696315,,,
fa1696316,,,
fa1696317,3,1,1
fa1696318,7,8,2
fa1696319,,,
fa1696320,1,1,1
fa1696321,8,8,8
fa1696322,7,9,1
fa1696323,1,1,1
fa1696324,,,
fa1696325,,,
fa1696326,9,2,9
fa1696327,8,8,2
fa1696328,3,1,1
fa1696329,9,1,1
fa1696330,,,
fa1696331,8,1,1
fa1696332,,,
fa1696333,,,
fa1696334,,,
fa1696335,,,
fa1696336,1,1,1
fa1696337,1,9,1
fa1696338,,,
fa1696339,,,
fa1696340,,,
fa1696341,,,
fa1696342,1,8,2
fa1696343,7,9,9
fa1696344,,,
fa1696345,7,1,1
fa1696346,7,9,1
fa1696347,,,
fa1696348,,,
fa1696349,,,
fa1696350,8,8,2
fa1696351,,,
fa1696352,9,8,8
fa1696353,,,
fa1696354,,,
fa1696355,2,1,1
fa1696356,,,
fa1696357,1,1,1
fa1696358,,,
fa1696359,,,
fa1696360,3,1,1
fa1696361,7,1,1
fa1696362,7,8,2
fa1696363,,,
fa1696364,,,
fa1696365,,,
fa1696366,,,
fa1696367,,,
fa1696368,9,2,1
fa1696369,,,
fa1696370,,,
fa1696371,,,
fa1696372,8,8,2
fa1696373,7,2,1
fa1696374,9,9,9
fa1696375,,,
fa1696376,9,1,1
fa1696377,,,
fa1696378,,,
fa1696379,8,8,2
fa1696380,8,1,1
fa1696381,,,
fa1696382,,,
fa1696383,,,
fa1696384,7,9,9
fa1696385,9,2,1
fa1696386,,,
fa1696387,,,
fa1696388,7,8,2
fa1696389,,,
fa1696390,,,
fa1696391,7,2,1
fa1696392,,,
fa1696393,,,
fa1696394,,,
fa1696395,,,
fa1696396,8,8,8
fa1696397,,,
fa1696398,,,
fa1696399,7,1,1
fa1696400,8,8,8
fa1696401,,,
fa1696402,8,8,8
fa1696403,,,
fa1696404,9,8,2
fa1696405,,,
fa1696406,1,1,1
fa1696407,8,8,2
fa1696408,8,8,2
fa1696409,,,
fa1696410,,,
fa1696411,,,
fa1696412,,,
fa1696413,,,
fa1696414,,,
fa1696415,8,1,9
fa1696416,1,2,1
fa1696417,,,
fa1696418,,,
fa1696419,8,8,8
fa1696420,,,
fa1696421,2,1,1
fa1696422,8,8,8
fa1696423,,,
fa1696424,,,
fa1696425,,,
fa1696426,,,
fa1696427,9,9,1
fa1696428,8,8,8
fa1696429,8,8,2
fa1696430,,,
fa1696431,,,
fa1696432,,,
fa1696433,,,
fa1696434,,,
fa1696435,7,8,2
fa1696436,,,
fa1696437,7,2,1
fa1696438,9,9,9
fa1696439,,,
fa1696440,9,9,9
fa1696441,,,
fa1696442,,,
fa1696443,1,1,1
fa1696444,,,
fa1696445,,,
fa1696446,,,
fa1696447,1,1,1
fa1696448,1,1,1
fa1696449,,,
fa1696450,,,
fa1696451,,,
fa1696452,8,8,2
fa1696453,1,1,1
fa1696454,8,8,2
fa1696455,,,
fa1696456,,,
fa1696457,7,8,2
fa1696458,8,8,2
fa1696459,7,8,8
fa1696460,,,
fa1696461,,,
fa1696462,3,2,1
fa1696463,2,1,1
fa1696464,2,1,1
fa1696465,7,9,9
fa1696466,,,
fa1696467,9,9,9
fa1696468,9,9,9
fa1696469,8,8,2
fa1696470,2,1,1
fa1696471,1,1,1
fa1696472,,,
fa1696473,,,
fa1696474,,,
fa1696475,7,1,1
fa1696476,,,
fa1696477,8,8,8
fa1696478,,,
fa1696479,7,8,2
fa1696480,,,
fa1696481,,,
fa1696482,,,
fa1696483,,,
fa1696484,2,1,1
fa1696485,2,1,1
fa1696486,,,
fa1696487,,,
fa1696488,,,
fa1696489,,,
fa1696490,,,
fa1696491,1,1,1
fa1696492,9,1,1
fa1696493,,,
fa1696494,,,
fa1696495,9,2,1
fa1696496,1,1,1
fa1696497,7,2,2
fa1696498,1,1,8
fa1696499,9,1,1
fa1696500,8,8,8
fa1696501,7,2,1
fa1696502,,,
fa1696503,3,8,8
fa1696504,7,2,1
fa1696505,7,1,1
fa1696506,,,
fa1696507,,,
fa1696508,7,8,8
fa1696509,,,
fa1696510,,,
fa1696511,,,
fa1696512,7,8,8
fa1696513,8,8,2
fa1696514,,,
fa1696515,,,
fa1696516,,,
fa1696517,1,1,1
fa1696518,,,
fa1696519,2,1,1
fa1696520,,,
fa1696521,7,8,8
fa1696522,,,
fa1696523,,,
fa1696524,,,
fa1696525,2,1,1
fa1696526,3,1,1
fa1696527,7,1,1
fa1696528,7,2,9
fa1696529,9,1,1
fa1696530,9,9,9
fa1696531,2,9,1
fa1696532,7,2,1
fa1696533,,,
fa1696534,,,
fa1696535,,,
fa1696536,,,
fa1696537,,,
fa1696538,,,
fa1696539,,,
fa1696540,,,
fa1696541,7,1,1
fa1696542,2,1,1
fa1696543,8,8,8
fa1696544,9,1,1
fa1696545,7,2,1
fa1696546,,,
fa1696547,,,
fa1696548,,,
fa1696549,,,
fa1696550,7,8,2
fa1696551,,,
fa1696552,,,
fa1696553,,,
fa1696554,,,
fa1696555,9,9,9
fa1696556,7,9,1
fa1696557,3,1,1
fa1696558,1,1,1
fa1696559,2,1,1
fa1696560,,,
fa1696561,,,
fa1696562,,,
fa1696563,,,
fa1696564,,,
fa1696565,9,1,1
fa1696566,9,8,2
fa1696567,7,8,8
fa1696568,,,
fa1696569,,,
fa1696570,,,
fa1696571,,,
fa1696572,,,
fa1696573,,,
fa1696574,,,
fa1696575,,,
fa1696576,,,
fa1696577,,,
fa1696578,,,
fa1696579,,,
fa1696580,,,
fa1696581,,,
fa1696582,8,8,8
fa1696583,,,
fa1696584,7,2,1
fa1696585,,,
fa1696586,,,
fa1696587,8,8,2
fa1696588,,,
fa1696589,,,
fa1696590,7,2,1
fa1696591,,,
fa1696592,1,1,1
fa1696593,7,1,1
fa1696594,1,1,1
fa1696595,,,
fa1696596,8,8,8
fa1696597,,,
fa1696598,,,
fa1696599,7,8,8
fa1696600,,,
fa1696601,,,
fa1696602,8,8,8
fa1696603,8,8,2
fa1696604,,,
fa1696605,,,
fa1696606,,,
fa1696607,2,1,1
fa1696608,1,1,1
fa1696609,,,
fa1696610,,,
fa1696611,1,1,1
fa1696612,,,
fa1696613,7,2,1
fa1696614,,,
fa1696615,,,
fa1696616,7,1,1
fa1696617,8,8,2
fa1696618,1,1,1
fa1696619,1,1,1
fa1696620,,,
fa1696621,3,1,1
fa1696622,1,1,1
fa1696623,9,9,1
fa1696624,,,
fa1696625,8,8,2
fa1696626,,,
fa1696627,,,
fa1696628,8,1,1
fa1696629,,,
fa1696630,,,
fa1696631,,,
fa1696632,,,
fa1696633,8,1,1
fa1696634,,,
fa1696635,7,1,1
fa1696636,,,
fa1696637,,,
fa1696638,,,
fa1696639,8,8,2
fa1696640,,,
fa1696641,9,1,1
fa1696642,,,
fa1696643,,,
fa1696644,,,
fa1696645,7,2,1
fa1696646,,,
fa1696647,,,
fa1696648,,,
fa1696649,,,
fa1696650,,,
fa1696651,,,
fa1696652,,,
fa1696653,8,8,2
fa1696654,7,2,1
fa1696655,3,2,1
fa1696656,,,
fa1696657,8,8,2
fa1696658,2,1,1
fa1696659,,,
fa1696660,9,1,1
fa1696661,2,1,1
fa1696662,,,
fa1696663,2,1,1
fa1696664,8,8,8
fa1696665,8,8,2
fa1696666,,,
fa1696667,,,
fa1696668,,,
fa1696669,,,
fa1696670,,,
fa1696671,,,
fa1696672,,,
fa1696673,1,8,8
fa1696674,1,1,1
fa1696675,8,8,8
fa1696676,7,8,8
fa1696677,,,
fa1696678,,,
fa1696679,,,
fa1696680,,,
fa1696681,,,
fa1696682,8,8,2
fa1696683,9,1,1
fa1696684,,,
fa1696685,,,
fa1696686,7,9,1
fa1696687,,,
fa1696688,,,
fa1696689,2,1,1
fa1696690,,,
fa1696691,,,
fa1696692,,,
fa1696693,7,8,2
fa1696694,2,1,1
fa1696695,7,8,8
fa1696696,2,1,1
fa1696697,,,
fa1696698,8,8,2
fa1696699,,,
fa1696700,8,8,8
fa1696701,,,
fa1696702,,,
fa1696703,9,9,9
fa1696704,7,2,1
fa1696705,1,1,1
fa1696706,,,
fa1696707,7,2,1
fa1696708,,,
fa1696709,7,8,8
fa1696710,7,9,8
fa1696711,,,
fa1696712,9,9,9
fa1696713,,,
fa1696714,,,
fa1696715,8,8,2
fa1696716,1,1,1
fa1696717,7,8,2
fa1696718,9,9,9
fa1696719,8,8,2
fa1696720,,,
fa1696721,,,
fa1696722,2,1,1
fa1696723,,,
fa1696724,,,
fa1696725,,,
fa1696726,,,
fa1696727,,,
fa1696728,2,1,1
fa1696729,,,
fa1696730,,,
fa1696731,,,
fa1696732,,,
fa1696733,,,
fa1696734,,,
fa1696735,,,
fa1696736,,,
fa1696737,,,
fa1696738,7,9,1
fa1696739,,,
fa1696740,,,
fa1696741,,,
fa1696742,8,8,2
fa1696743,,,
fa1696744,,,
fa1696745,,,
fa1696746,,,
fa1696747,1,9,9
fa1696748,7,8,2
fa1696749,1,1,1
fa1696750,,,
fa1696751,,,
fa1696752,,,
fa1696753,7,2,1
fa1696754,,,
fa1696755,2,1,1
fa1696756,8,8,8
fa1696757,9,1,1
fa1696758,,,
fa1696759,,,
fa1696760,,,
fa1696761,2,1,1
fa1696762,,,
fa1696763,,,
fa1696764,,,
fa1696765,,,
fa1696766,9,1,1
fa1696767,8,8,8
fa1696768,1,1,1
fa1696769,,,
fa1696770,7,8,8
fa1696771,,,
fa1696772,2,1,1
fa1696773,,,
fa1696774,7,8,2
fa1696775,,,
fa1696776,,,
fa1696777,,,
fa1696778,,,
fa1696779,,,
fa1696780,,,
fa1696781,,,
fa1696782,,,
fa1696783,,,
fa1696784,,,
fa1696785,,,
fa1696786,,,
fa1696787,7,9,1
fa1696788,,,
fa1696789,7,9,1
fa1696790,8,8,2
fa1696791,8,1,1
fa1696792,,,
fa1696793,,,
fa1696794,,,
fa1696795,,,
fa1696796,7,8,2
fa1696797,,,
fa1696798,,,
fa1696799,1,8,8
fa1696800,,,
fa1696801,7,2,1
fa1696802,8,8,2
fa1696803,,,
fa1696804,,,
fa1696805,3,1,1
fa1696806,,,
fa1696807,,,
fa1696808,,,
fa1696809,7,2,1
fa1696810,,,
fa1696811,,,
fa1696812,,,
fa1696813,1,1,1
fa1696814,7,2,1
fa1696815,,,
fa1696816,,,
fa1696817,2,1,1
fa1696818,,,
fa1696819,4,9,1
fa1696820,,,
fa1696821,,,
fa1696822,,,
fa1696823,3,1,1
fa1696824,8,8,8
fa1696825,,,
fa1696826,,,
fa1696827,,,
fa1696828,,,
fa1696829,,,
fa1696830,,,
fa1696831,1,1,1
fa1696832,8,8,8
fa1696833,7,8,2
fa1696834,,,
fa1696835,,,
fa1696836,,,
fa1696837,,,
fa1696838,,,
fa1696839,7,1,1
fa1696840,7,8,2
fa1696841,,,
fa1696842,,,
fa1696843,,,
fa1696844,,,
fa1696845,7,8,2
fa1696846,,,
fa1696847,,,
fa1696848,,,
fa1696849,,,
fa1696850,,,
fa1696851,,,
fa1696852,2,1,1
fa1696853,8,8,8
fa1696854,,,
fa1696855,,,
fa1696856,,,
fa1696857,1,1,1
fa1696858,,,
fa1696859,7,2,8
fa1696860,,,
fa1696861,,,
fa1696862,7,1,1
fa1696863,2,1,1
fa1696864,,,
fa1696865,,,
fa1696866,7,1,1
fa1696867,,,
fa1696868,8,8,2
fa1696869,,,
fa1696870,8,8,8
fa1696871,,,
fa1696872,2,1,1
fa1696873,,,
fa1696874,2,1,1
fa1696875,,,
fa1696876,8,8,2
fa1696877,,,
fa1696878,2,1,1
fa1696879,8,9,2
fa1696880,,,
fa1696881,,,
fa1696882,2,1,1
fa1696883,,,
fa1696884,1,1,1
fa1696885,1,1,1
fa1696886,1,1,1
fa1696887,9,1,1
fa1696888,,,
fa1696889,,,
fa1696890,7,1,1
fa1696891,7,1,1
fa1696892,,,
fa1696893,,,
fa1696894,,,
fa1696895,,,
fa1696896,,,
fa1696897,,,
fa1696898,9,1,1
fa1696899,4,1,1
fa1696900,8,8,8
fa1696901,,,
fa1696902,9,1,1
fa1696903,,,
fa1696904,9,1,1
fa1696905,,,
fa1696906,,,
fa1696907,9,9,9
fa1696908,,,
fa1696909,,,
fa1696910,,,
fa1696911,7,2,1
fa1696912,7,8,8
fa1696913,,,
fa1696914,1,1,1
fa1696915,,,
fa1696916,,,
fa1696917,1,1,1
fa1696918,,,
fa1696919,,,
fa1696920,1,1,1
fa1696921,7,2,1
fa1696922,7,9,9
fa1696923,7,1,1
fa1696924,2,1,1
fa1696925,9,2,1
fa1696926,,,
fa1696927,9,8,1
fa1696928,,,
fa1696929,,,
fa1696930,,,
fa1696931,,,
fa1696932,1,8,8
fa1696933,,,
fa1696934,7,9,9
fa1696935,,,
fa1696936,8,8,2
fa1696937,,,
fa1696938,,,
fa1696939,,,
